#OTU ID	g__Acetatifactor	g__Acutalibacter	g__Adlercreutzia	g__Agathobacter	g__Agathobaculum	g__Alistipes	g__Alistipes_A	g__Alitiscatomonas	g__Allocoprobacillus	g__Amedibacterium	g__Anaerobutyricum	g__Anaerofustis	g__Anaeromassilibacillus	g__Anaerostipes	g__Anaerotignum	g__Anaerotruncus	g__Anthropogastromicrobium	g__Aristaeella	g__Bacteroides	g__Bariatricus	g__Bifidobacterium	g__Bittarella	g__Blautia	g__Blautia_A	g__Brotaphodocola	g__Butyribacter	g__CAG-170	g__CAG-177	g__CAG-217	g__CAG-488	g__Catenibacterium	g__Choladousia	g__Clostridium	g__Clostridium_A	g__Clostridium_AP	g__Collinsella	g__Coprococcus_A	g__Dialister	g__Dorea	g__Dorea_A	g__Dorea_D	g__Dysosmobacter	g__Eggerthella	g__Enterobacter	g__Enterocloster	g__Enterococcus	g__Enterococcus_A	g__Enterococcus_B	g__Eubacterium_F	g__Eubacterium_G	g__Eubacterium_I	g__Evtepia	g__Faecalibacterium	g__Faecalimonas	g__Faecousia	g__Finegoldia	g__Flavonifractor	g__Fusicatenibacter	g__Fusobacterium_A	g__Gallintestinimicrobium	g__Gemella	g__Gemmiger	g__Gordonibacter	g__Granulicatella	g__Guopingia	g__Haemophilus_D	g__Holdemanella	g__Holdemania	g__Hominenteromicrobium	g__Hominibacterium	g__Hominicoprocola	g__Hominifimenecus	g__Hominilimicola	g__Hominimerdicola	g__Hominiventricola	g__Hungatella	g__Intestinibacter	g__JAGTTR01	g__Klebsiella	g__Lachnoclostridium_B	g__Lachnospira	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus	g__Lactonifactor	g__Laedolimicola	g__Lancefieldella	g__Latilactobacillus	g__Lawsonibacter	g__Lentihominibacter	g__Leuconostoc	g__Ligilactobacillus	g__Limivivens	g__Limosilactobacillus	g__Longicatena	g__Massilioclostridium	g__Mediterraneibacter	g__Megamonas	g__Merdibacter	g__Merdimmobilis	g__Merdimonas	g__Merdivicinus	g__Muricomes	g__Murimonas	g__Nanosynbacter	g__Negativibacillus	g__Odoribacter	g__Oliverpabstia	g__Onthenecus	g__Otoolea	g__Parabacteroides	g__Paraprevotella	g__Pararoseburia	g__Parasutterella	g__Pauljensenia	g__Pediococcus	g__Peptostreptococcus	g__Phascolarctobacterium	g__Phocaeicola	g__Prevotella	g__Pseudobutyricicoccus	g__Pseudoflavonifractor_A	g__Pseudoscilispira	g__Roseburia	g__Roseburia_D	g__Rothia	g__Ruminiclostridium_E	g__Ruminococcus_B	g__Ruminococcus_C	g__Ruminococcus_E	g__Ruthenibacterium	g__Sarcina	g__Schaedlerella	g__Sellimonas	g__Streptococcus	g__Sutterella	g__Terrisporobacter	g__Thomasclavelia	g__Turicibacter	g__Tyzzerella	g__UBA3402	g__URXU01	g__Veillonella	g__Vescimonas	g__Weissella	g__Wujia
g__Finegoldia	-0.5934	0.2307	-0.2385	-0.7461	-0.4624	-0.5100	0.1075	-0.3703	0.1788	0.3163	-0.8599	0.1768	0.1131	-0.3549	-0.2836	0.1914	-0.5901	0.0014	-0.0990	-0.5316	0.0398	0.1325	0.3330	-0.2618	-0.2751	-0.0093	-0.0411	0.0114	-0.0048	0.0290	0.0749	-0.1666	-0.0453	0.0367	0.1542	-0.4820	-0.4495	0.1419	-0.5283	-0.6210	0.0171	-0.5574	0.2861	0.5124	0.0613	0.4802	0.6222	0.6867	0.0815	-0.5313	-0.4617	-0.2655	-0.6933	0.7552	0.0536	1.6872	0.3723	-0.8285	0.3672	-0.3699	0.2810	-0.6361	0.0672	0.4240	0.0162	0.4831	0.1190	-0.0048	-0.2706	-0.0607	-0.3616	0.0517	-0.5542	-0.1359	-0.3944	0.4726	0.2095	0.0004	0.6115	-0.2167	-0.4641	0.4400	0.2862	0.2851	0.2435	0.1382	0.0026	0.2875	0.1298	-0.2859	-0.1973	0.2488	0.2654	-0.4706	0.3512	0.2702	0.2720	-0.6963	0.1250	0.1937	0.1526	0.3815	0.1402	0.1496	-0.3287	0.5158	-0.0229	-0.3658	-0.3832	-0.2291	-0.2245	-0.2151	0.0115	0.0569	0.0783	0.2430	0.5576	0.5250	0.1319	-0.2702	-0.0904	0.1005	0.2904	0.0507	-0.5144	-0.0254	0.2753	0.0646	0.9160	-0.0783	-0.1499	-0.0284	0.4726	0.1537	0.1864	0.2473	0.0705	0.2053	0.7192	0.0999	0.1094	-0.0880	0.0586	0.6561	-0.4000	0.0414	-0.0363
g__Flavonifractor	-0.7498	0.5478	-0.6635	-0.7117	-0.6053	-0.2932	0.0925	-0.1296	0.8553	0.4733	-0.8379	0.4035	0.5584	0.1396	0.4642	0.5568	-0.8419	-0.4703	1.4421	-1.3570	0.1672	0.4490	1.7827	0.3540	-0.7921	-0.4064	-0.4775	-0.2922	-0.3793	-0.3991	-0.6933	-0.9433	-0.5836	0.6040	0.8565	-1.5718	-1.3132	1.3085	-1.3727	-1.5863	-0.1016	0.5292	1.2470	-0.0306	1.5624	0.1632	0.5215	0.4610	-0.1634	-0.2867	-0.9987	-0.1900	-0.6489	2.1832	0.0102	0.3723	4.3961	-0.9561	0.4781	-0.7166	0.1174	-1.4630	0.0590	0.1439	0.1301	-0.1003	-0.9662	0.3214	-0.6788	-0.0755	-1.2456	-0.3967	-0.4318	0.1238	-0.8651	1.5700	1.1259	-0.3794	0.2817	-0.5997	-0.0787	0.2892	0.3178	0.1691	0.0327	0.5308	-0.1276	0.1859	-0.1074	0.6420	-0.5132	0.0815	0.1617	-1.0692	0.0529	0.5471	0.3363	-0.2658	-0.2039	0.3737	0.3705	0.5462	0.4275	0.5045	-0.7917	0.2070	0.4426	-0.8930	-1.2497	-0.8439	0.6579	0.3982	-0.4233	-0.2928	0.1757	-0.0071	0.8537	0.3773	0.0726	0.4191	-1.2033	0.1174	0.5662	0.1795	-0.3793	-0.5295	0.0444	-0.2277	2.8651	-0.3073	-0.6051	1.2584	0.1899	0.2565	1.1805	-0.0556	0.4674	0.1132	2.3485	-0.2031	0.0358	-0.5895	-0.1002	0.6604	-0.2600	0.1315	-0.8106
g__Fusicatenibacter	0.8264	-0.6095	0.2977	2.2423	1.2994	1.2482	-0.3424	0.5345	-0.3789	-0.4328	2.7526	-0.3438	-0.3466	1.0526	0.2128	-0.2266	1.7372	-0.0806	0.2440	1.2208	-0.3755	-0.2386	-0.6858	0.4995	0.8539	-0.1408	-0.1858	-0.3060	-0.0856	-0.0086	-0.2170	0.1449	0.3806	0.1349	-0.2899	1.2434	0.9770	0.1186	1.5157	1.8062	-0.0719	0.6697	-0.2148	-0.8255	-0.1531	-0.9304	-1.0846	-1.6619	-0.2175	1.2043	1.2734	0.3648	1.8788	-1.8633	-0.2579	-0.8285	-0.9561	6.0604	-0.5186	0.8079	-0.6934	2.3031	-0.2121	-1.0492	-0.3042	-0.8072	-0.0945	-0.2197	0.2993	-0.0208	0.5834	-0.1829	1.7469	0.1379	0.6154	-0.9445	-0.3486	-0.2378	-1.0829	0.3927	1.2791	-1.5613	-0.8746	-1.0270	-0.5568	-0.4676	-0.1875	-0.6296	-0.3755	0.3707	0.1260	-0.7752	-0.8026	0.8383	-1.2608	-0.5273	-0.4260	2.0700	-0.0997	-0.4408	-0.5767	-0.4783	-0.3036	-0.4104	0.4686	-1.3210	0.0191	1.6063	1.0010	0.2380	0.8350	0.4791	-0.1309	-0.0561	-0.1902	-0.6347	-1.4466	-0.7529	0.0545	0.8799	0.0729	-0.3471	-0.4942	-0.1169	1.8639	-0.1151	-0.8716	-0.3335	-1.5183	0.2416	0.4952	-0.1782	-0.8715	0.0698	-0.1751	-1.0591	-0.1321	-0.3285	-1.4212	-0.2384	0.4806	0.0947	0.0871	-1.7355	0.3560	-0.4412	0.0254
g__Fusobacterium_A	-0.5812	0.1182	-0.3495	-0.6026	-0.4993	-0.7074	0.1231	-0.4249	0.3286	0.5663	-0.6813	0.2372	0.0016	-0.0374	-0.1568	0.2721	-0.7845	-0.0938	0.0472	-0.6567	-0.1559	0.2525	0.6815	0.0458	-0.4074	-0.0096	-0.0861	-0.0133	-0.0834	-0.0732	0.0319	-0.2564	0.0504	-0.0219	0.3371	-0.8946	-0.6039	0.3939	-0.5742	-0.4756	-0.0587	-0.5858	0.4341	0.2835	0.5066	0.3224	0.4363	0.6187	0.0578	-0.6492	-0.6233	-0.3603	-0.8941	1.5325	0.0277	0.3672	0.4781	-0.5186	2.2879	-0.4324	0.3728	-1.1320	0.0234	0.3251	0.0310	0.2780	-0.2029	0.0297	-0.4068	-0.0610	-0.6933	-0.0018	-0.4801	-0.0943	-0.3631	0.4342	0.5590	-0.0295	0.4201	-0.3195	-0.4965	0.3988	0.3390	0.3019	0.3047	0.1910	-0.0294	0.2883	0.0859	-0.1857	-0.2919	0.1864	0.3620	-0.6054	0.3241	0.3895	0.2472	-0.2421	0.0608	0.1960	0.2186	0.2302	0.1318	0.1910	-0.3992	0.2824	-0.1763	-0.5258	-0.5346	-0.2930	0.0355	-0.1139	-0.1226	0.0050	-0.0563	0.2339	0.7613	0.4033	0.0150	0.0902	-0.3184	0.0990	0.3318	0.0834	-0.6192	-0.1805	0.3462	0.0136	1.4951	-0.0087	-0.3131	0.0351	0.3219	0.2376	0.3118	0.1715	0.1773	0.0964	1.1591	0.1075	0.0316	-0.1537	0.1514	0.6826	-0.4111	0.1678	-0.1300
g__Gallintestinimicrobium	0.7280	-0.4976	0.4287	0.8137	0.5985	0.7556	-0.1211	0.3902	-0.2960	-0.6131	0.8675	-0.2507	-0.4026	0.0457	0.0185	-0.1529	0.9427	0.1058	0.0246	0.9425	-0.3746	-0.2669	-0.9748	-0.1121	0.4267	0.2988	0.1173	-0.0754	-0.0130	0.1827	-0.2255	0.3382	0.0366	-0.1148	-0.3151	0.4723	0.4971	-0.1334	0.6519	0.6729	0.0047	0.3457	-0.2653	-0.3193	-0.2903	-0.3245	-0.5735	-0.5793	0.0441	0.5767	0.7307	0.3357	0.8300	-1.1966	-0.0107	-0.3699	-0.7166	0.8079	-0.4324	2.8423	-0.4454	1.4091	-0.0018	-0.3905	-0.1807	-0.2553	0.0275	-0.1153	0.5428	-0.0233	0.8206	0.0623	0.9926	0.3028	0.7158	-0.5944	-0.4782	0.1037	-0.2745	0.3047	0.0379	-0.4591	-0.3746	-0.3614	-0.4420	-0.3409	0.0680	-0.3844	-0.1363	0.1741	0.3750	-0.2967	-0.3740	0.7921	-0.4193	-0.4446	-0.3483	0.6227	0.1192	-0.3134	-0.2268	-0.2978	-0.3059	-0.3101	0.4582	-0.5312	0.0540	0.7159	0.2676	0.4413	0.2815	-0.0105	-0.0674	0.1122	0.1035	-0.3434	-0.6477	-0.3555	0.1388	0.0809	0.2529	-0.1196	-0.3258	0.0734	0.6453	0.1890	-0.3076	-0.0542	-1.1815	0.2881	0.5305	-0.2670	-0.5787	-0.1664	-0.2125	-0.4323	-0.3289	-0.3228	-0.9552	-0.4774	-0.1150	0.2902	-0.0712	-0.5851	0.4828	-0.0725	0.2971
g__Gemella	-0.5890	0.1393	-0.3247	-0.8256	-0.3509	-0.7971	0.1063	-0.3552	0.1713	0.3755	-0.7664	0.1915	0.1260	-0.3848	-0.2113	0.1032	-0.6922	-0.0371	-0.4166	-0.7309	0.0523	0.1592	0.3641	-0.2602	-0.3432	-0.1101	-0.0634	-0.0452	-0.1336	-0.1161	0.0678	-0.2539	0.0962	-0.0168	0.2195	-0.4852	-0.5185	0.0589	-0.4302	-0.4265	-0.0768	-0.5671	0.1702	0.6674	-0.0753	0.5194	0.6525	0.8147	0.0696	-0.5427	-0.6032	-0.3231	-0.8261	1.0591	0.0629	0.2810	0.1174	-0.6934	0.3728	-0.4454	1.7601	-0.9456	0.0387	1.0730	0.0275	0.7118	-0.1845	0.0619	-0.3488	-0.0077	-0.5797	-0.0352	-0.6744	-0.0545	-0.4801	0.3241	0.3403	-0.0191	0.5710	-0.4685	-0.5364	0.7751	0.2813	0.4446	0.5200	0.1264	-0.0403	0.3722	0.4950	-0.3830	-0.3243	0.4753	0.3263	-0.4386	0.4057	0.3193	0.2147	-0.6570	0.0064	0.2023	0.2502	0.2180	0.2043	0.1547	-0.3900	0.6844	-0.1008	-0.3036	-0.3871	-0.2434	-0.2690	-0.5861	-0.0770	0.0608	0.0329	0.3470	0.5413	0.5194	-0.0579	-0.4513	-0.1330	0.1590	0.2480	-0.0378	-0.6773	-0.1541	0.7782	0.0439	1.1793	-0.1579	-0.1746	-0.0724	0.6174	0.0877	0.2515	1.0800	-0.0416	0.3371	0.8122	0.3479	-0.0006	-0.1107	0.0869	0.9361	-0.3089	0.5407	-0.1226
g__Gemmiger	1.2634	-0.6735	1.1222	2.0210	1.9261	1.9013	-0.2872	0.7973	-0.7166	-1.3706	2.4454	-0.4681	-0.4347	0.1442	0.2045	-0.5647	1.5886	0.1848	0.4034	2.3509	-0.4193	-0.4993	-2.4063	0.1191	0.6203	-0.1056	0.2625	0.1130	0.3366	0.2731	0.3835	0.5921	-0.5344	0.0237	-0.6336	2.4457	1.8050	-0.2173	2.2785	2.7784	0.2705	1.2837	-0.8042	-1.0345	-1.0046	-0.8607	-1.4756	-1.6849	-0.2487	1.3239	1.7312	0.7975	2.5228	-3.5373	-0.1949	-0.6361	-1.4630	2.3031	-1.1320	1.4091	-0.9456	7.0276	-0.1115	-1.0966	-0.1786	-1.0304	0.9628	0.0049	1.1550	0.1632	1.6447	0.0608	1.9584	0.0855	1.3585	-1.4337	-1.4835	0.0932	-0.8029	1.1596	0.2322	-1.4296	-1.0024	-0.9604	-0.9592	-0.4643	0.1398	-0.7978	-0.8137	0.4020	0.7843	-1.0724	-0.8902	1.5400	-1.1558	-0.9796	-0.6280	1.9878	0.1083	-0.5082	-0.4502	-0.7545	-0.6770	-0.5568	0.9630	-1.6641	0.2335	1.7609	1.3987	0.6920	-0.2530	0.9766	0.0492	0.0433	0.1917	-0.5761	-1.7490	-0.9811	0.3595	1.2295	1.6309	-0.2937	-0.5627	0.0385	1.2709	0.2504	-0.9708	-0.2199	-3.4815	0.3788	0.7617	-0.5669	-1.1722	-0.4317	-0.9343	-1.2369	-0.2003	-0.8080	-2.7334	-0.7071	-0.2818	0.4076	-0.1555	-2.1991	1.0550	-1.0294	0.4256
g__Gordonibacter	-0.0593	0.1762	0.0472	-0.1925	-0.1918	0.0051	0.0410	-0.2168	0.1677	-0.1060	-0.0933	0.0857	0.2218	-0.0581	0.0429	0.1249	-0.1115	0.0554	0.0705	-0.1986	0.3464	0.0396	-0.0534	-0.0776	-0.1740	0.0409	0.1009	0.0307	-0.0406	-0.1338	-0.1356	-0.0891	-0.1686	0.1906	0.1866	-0.2048	-0.1915	-0.0524	-0.3292	-0.3128	-0.0074	0.1087	0.2939	0.0613	-0.0390	0.1185	0.0731	0.1108	0.0734	-0.0124	-0.2880	0.0565	-0.1780	0.1349	0.1333	0.0672	0.0590	-0.2121	0.0234	-0.0018	0.0387	-0.1115	1.3247	0.0674	0.1061	-0.1252	-0.1382	0.0788	-0.0969	0.1170	-0.0888	-0.0758	-0.0897	-0.0196	-0.1605	0.1310	0.0699	0.0233	0.0995	0.0736	-0.2875	0.1275	0.1164	0.0486	0.0747	0.1624	-0.0204	0.0531	-0.0111	-0.0001	0.0213	0.0215	0.0168	-0.1615	0.0386	0.1076	0.0921	-0.1851	-0.1214	0.0546	0.0192	0.0784	0.1268	0.1221	-0.1374	0.0254	0.0973	-0.1748	-0.3028	-0.0272	-0.0776	0.0470	-0.1568	-0.1175	0.0995	0.0617	0.1504	0.0276	0.0464	-0.1302	-0.3139	0.0939	-0.0486	0.0486	-0.1772	0.1035	0.0311	-0.0004	0.1591	-0.0405	0.2740	0.2442	-0.0036	0.0739	0.3252	0.1328	-0.3282	-0.0078	0.3181	0.1156	0.0380	-0.1000	-0.1440	-0.0370	0.0209	0.1187	-0.1106
g__Granulicatella	-0.7525	0.0906	-0.3445	-1.0258	-0.6258	-1.0319	0.1075	-0.2971	0.1282	0.4213	-1.1922	0.2494	0.0362	-0.5274	-0.3084	0.1387	-0.7440	-0.0621	-0.5815	-0.7845	0.1401	0.1635	0.2300	-0.5943	-0.3342	-0.0039	-0.0921	-0.0212	-0.0323	-0.0829	-0.0761	-0.2920	0.0528	-0.2250	0.1595	-0.6573	-0.7040	0.1336	-0.7149	-0.7142	0.0317	-0.6719	0.0953	0.8600	-0.0006	0.7036	0.7581	1.3393	0.0143	-0.5846	-0.6692	-0.4787	-1.0052	1.3328	0.1075	0.4240	0.1439	-1.0492	0.3251	-0.3905	1.0730	-1.0966	0.0674	2.6773	0.0262	0.9950	0.0549	0.0584	-0.3944	-0.0786	-0.5957	0.0175	-0.7237	-0.0373	-0.5374	0.4014	0.4299	0.0206	0.7095	-0.4512	-0.7844	0.9843	0.5286	0.5785	0.5930	0.1731	0.0063	0.4888	0.5510	-0.5004	-0.3494	0.7083	0.3653	-0.5379	0.6164	0.3447	0.3017	-0.9440	0.1643	0.1464	0.2791	0.2661	0.1551	0.1487	-0.4296	0.9463	-0.0575	-0.3707	-0.6485	-0.1840	-0.3361	-0.7999	-0.0755	0.0371	0.0957	0.5227	0.6372	0.7956	-0.1904	-0.8362	0.3159	0.1679	0.3351	-0.0431	-0.7281	-0.1569	1.0989	0.1015	1.3170	-0.1538	-0.1923	-0.2289	0.7893	0.0497	0.1421	1.5673	-0.1265	0.3505	0.9945	0.2337	0.0595	-0.0814	0.1109	1.4255	-0.3407	0.4906	-0.0385
g__Guopingia	0.1008	0.3534	0.0429	-0.2956	-0.2528	0.2713	0.1523	-0.3458	0.1838	0.0299	-0.1962	0.0561	0.3012	-0.2308	0.2163	0.0975	-0.3047	0.0548	0.0352	-0.0380	0.0004	0.0897	-0.1900	-0.1449	-0.2490	-0.0095	0.1994	0.2851	-0.0779	-0.0221	-0.0274	-0.0607	-0.0505	0.1982	0.1297	-0.0950	-0.0897	0.0488	-0.1585	-0.2366	-0.0035	0.0604	0.0243	-0.0486	-0.1262	0.0021	0.0579	0.2226	0.0822	-0.1109	-0.1811	0.0543	-0.2457	0.1527	0.1368	0.0162	0.1301	-0.3042	0.0310	-0.1807	0.0275	-0.1786	0.1061	0.0262	1.1283	-0.1774	0.0112	0.0236	-0.0644	0.3507	0.0228	-0.0036	-0.0546	0.0492	-0.0391	0.0928	0.0242	0.0403	-0.0849	-0.0416	-0.2038	0.0353	0.0580	0.0201	0.0266	0.1234	0.0254	-0.0268	-0.0744	0.0927	0.1237	-0.0398	-0.0240	-0.1250	0.0119	-0.0007	0.0785	-0.1656	0.0194	0.1155	0.0490	0.1636	0.3003	0.1370	-0.0056	-0.0575	0.2168	-0.2451	-0.1358	0.0153	-0.1249	0.0894	0.0123	-0.0508	-0.0277	0.0095	0.0981	-0.0055	-0.0295	-0.1001	-0.0985	0.0624	-0.0210	0.0042	-0.3920	0.1799	0.0082	0.0740	0.1036	-0.0357	0.0973	0.2768	-0.0002	-0.1838	0.0786	0.0130	0.0574	-0.0902	0.2015	0.1103	-0.1366	-0.0463	-0.0097	-0.1074	0.0502	-0.0792	-0.0546
g__Haemophilus_D	-0.3770	-0.2646	-0.6016	-0.7075	-0.5237	-1.3486	-0.0374	0.4624	-0.2065	0.3297	-1.2888	0.0981	-0.2826	-0.2627	-0.5143	0.0665	-0.2111	-0.0378	-0.8056	-0.7856	0.0480	0.0144	0.4315	-0.4329	0.1860	0.2225	-0.2245	-0.2283	-0.2078	-0.1230	0.0714	-0.1284	0.8313	-0.2236	0.0193	-0.7271	-0.6340	0.5869	-0.7546	-0.7097	-0.0768	-0.8773	-0.2219	1.1107	0.0868	0.6046	0.6298	0.5646	0.0623	-0.9415	-0.5423	-0.8224	-0.4201	1.0206	-0.0623	0.4831	-0.1003	-0.8072	0.2780	-0.2553	0.7118	-1.0304	-0.1252	0.9950	-0.1774	4.9585	-0.3241	0.0423	-0.6773	-0.5052	-0.5816	-0.0526	-0.9058	0.1572	-0.4186	0.5414	0.8727	-0.0650	0.6350	-0.8420	0.6662	0.9223	0.3745	0.6418	0.3356	0.0104	-0.0652	0.5523	0.5448	-0.6890	-0.6381	0.6590	0.5212	-0.4399	0.8032	0.2028	0.0308	-0.9723	0.7532	0.0756	0.1229	0.2757	-0.0497	-0.0127	-0.4659	2.0077	-0.5141	-0.3973	-0.3225	-0.2016	-0.2103	-0.9515	-0.0436	-0.0125	0.2827	0.4087	0.2809	0.6164	-0.3399	-0.2491	-0.0020	0.1598	0.2372	-0.2128	-0.4843	-0.1901	1.1604	-0.1090	1.4398	-0.0145	-0.4603	-0.5777	1.2972	-0.2016	-0.0151	1.8265	0.4719	0.6237	1.0096	1.0148	-0.1769	0.0871	0.3705	3.1202	-0.5490	0.1238	-0.0288
g__Holdemanella	0.1451	-0.2195	0.0546	0.2828	0.2354	-0.4442	0.0079	-0.3049	-0.5965	-0.3474	0.2020	-0.1171	-0.2152	-0.3869	-0.0079	-0.2453	0.3537	0.3071	-1.0393	0.8714	-0.3499	0.0332	-0.6690	-0.1826	0.2748	0.1072	0.2121	0.5081	0.5595	0.5124	1.5288	0.5967	-0.5116	-0.6487	-0.3100	0.8336	0.5408	-1.0395	0.8376	1.2706	0.2054	-0.1883	-1.0588	-0.1118	-0.6516	-0.0632	-0.2225	0.3060	0.0229	-0.2128	0.8198	0.1450	0.2459	-0.9619	-0.0990	0.1190	-0.9662	-0.0945	-0.2029	0.0275	-0.1845	0.9628	-0.1382	0.0549	0.0112	-0.3241	5.4438	-0.2812	0.6356	0.1502	0.8533	0.4020	-0.0634	-0.1525	0.2398	-0.5579	-1.3317	0.3150	-0.0328	0.5791	-0.5884	-0.1062	-0.2172	-0.0818	0.0733	-0.2113	0.1301	-0.0316	0.0522	-0.2211	0.6142	-0.0341	-0.2526	0.3267	0.1112	-0.3564	-0.0696	0.1106	0.7981	-0.0655	-0.1683	-0.1247	-0.2968	-0.0922	0.8436	-0.2395	-0.0465	-0.2815	0.8429	0.6492	-0.2345	-0.0722	0.5450	0.1474	-0.2121	0.1591	-0.2426	0.1351	-0.2413	-0.5071	2.0173	0.0042	-0.0917	-0.0973	0.1806	0.3284	0.1394	-0.0048	-1.5241	0.0184	-0.1806	-0.3333	-0.1600	-0.0638	-0.6276	-0.1956	0.0296	-0.0708	-1.0770	-0.3643	0.1043	0.3236	0.4172	-0.5717	0.0615	-0.0648	0.5886
g__Holdemania	0.0032	0.0818	0.0446	-0.2805	0.0054	0.0948	0.0398	0.0416	0.1201	0.0647	-0.0816	0.0259	0.0235	0.0535	0.2235	0.0619	-0.1494	-0.0396	0.2478	-0.1587	-0.0853	0.1403	0.1447	0.0166	-0.2020	-0.1293	-0.0589	-0.1374	-0.0335	-0.0798	-0.2412	-0.2471	-0.1036	0.1602	0.2594	-0.2250	-0.1226	0.1762	-0.1968	-0.2363	-0.0656	0.2896	0.2828	-0.0676	0.0101	-0.0032	0.0064	0.0882	-0.0281	-0.0218	-0.0836	0.0176	0.0557	0.2044	0.0483	-0.0048	0.3214	-0.2197	0.0297	-0.1153	0.0619	0.0049	0.0788	0.0584	0.0236	0.0423	-0.2812	1.3408	-0.0704	0.1135	-0.1732	-0.1402	-0.0127	-0.0904	-0.0279	0.1263	0.0946	-0.0781	-0.0894	-0.1276	-0.0136	0.0798	0.0481	0.0269	-0.0635	0.1497	0.0269	0.0134	-0.0608	0.2223	-0.0661	0.0237	0.0437	-0.1051	-0.0198	0.1504	0.0004	-0.0566	-0.0481	0.0346	0.1362	0.0009	0.1191	0.0106	-0.2910	-0.0164	0.0831	-0.0292	-0.2406	-0.2113	-0.0381	0.0651	-0.1192	-0.1323	0.1424	0.0083	-0.0150	0.0147	0.0719	0.0729	-0.2909	0.0223	0.0882	0.1193	-0.3481	-0.1498	0.0016	0.0431	0.3153	0.0814	-0.0275	0.2158	0.0002	0.0474	0.1697	0.0486	-0.0107	0.0125	0.3323	-0.0927	0.0262	-0.1394	-0.0127	0.0167	0.1133	-0.0200	-0.1691
g__Hominenteromicrobium	0.5855	-0.4814	0.4308	0.3250	0.3697	0.7930	0.0420	0.0605	-0.2087	-0.5774	0.5676	-0.1853	-0.0527	0.0245	0.2838	-0.1237	0.3799	0.2127	-0.0860	0.9226	-0.0628	-0.1831	-0.6522	-0.1028	0.1163	0.0951	0.2667	0.0951	0.2396	0.1058	0.1208	0.4296	-0.2083	-0.1920	-0.3558	0.5355	0.8676	-0.3906	0.7905	0.7755	0.2301	0.4207	-0.3370	-0.4148	-0.5497	-0.2816	-0.4189	-0.4462	0.0354	0.3793	0.5402	0.6313	0.5828	-1.1658	0.0702	-0.2706	-0.6788	0.2993	-0.4068	0.5428	-0.3488	1.1550	-0.0969	-0.3944	-0.0644	-0.6773	0.6356	-0.0704	3.1053	0.1034	0.9450	0.0903	0.6961	-0.1895	0.3731	-0.5109	-0.4976	0.2878	-0.1923	0.6002	0.0658	-0.3870	-0.2673	-0.3728	-0.2285	-0.0708	0.1724	-0.2527	-0.3299	0.0881	0.6687	-0.2875	-0.2905	0.4814	-0.2922	-0.3891	-0.1512	0.6517	-0.5903	-0.2166	-0.1598	-0.4544	-0.1663	-0.1829	0.6599	-0.4762	0.0671	0.3339	0.6832	0.6451	-0.2285	0.0301	0.2264	0.0709	-0.1325	-0.2244	-0.5541	-0.1834	-0.0704	0.1659	0.3437	-0.0868	-0.3207	0.0431	0.3255	0.1840	-0.3416	-0.0466	-1.1582	0.0973	0.2217	-0.0283	-0.2200	-0.2939	-0.6320	-0.5397	-0.0285	-0.0839	-0.6995	-0.4105	-0.2874	0.2490	-0.2803	-0.7604	0.5356	-0.1440	0.1648
g__Hominibacterium	0.0078	0.3928	0.3909	-0.0948	-0.0648	0.5520	0.1502	-0.4097	0.2472	-0.0700	0.1171	0.0325	0.2648	-0.1548	0.3118	0.0340	-0.1080	0.0296	-0.0282	0.1906	-0.0002	0.1476	-0.2809	-0.0975	-0.2738	0.0281	0.1437	0.3220	-0.1511	0.0862	0.1151	-0.0140	-0.2367	0.2656	0.1485	0.2925	0.0206	0.0209	-0.0273	-0.0115	0.0942	0.1525	-0.0510	-0.0818	-0.3342	-0.1020	-0.0919	-0.0701	0.0346	0.0903	0.0893	0.3448	-0.1200	-0.1452	0.1166	-0.0607	-0.0755	-0.0208	-0.0610	-0.0233	-0.0077	0.1632	0.1170	-0.0786	0.3507	-0.5052	0.1502	0.1135	0.1034	1.7057	0.1387	-0.0242	0.0312	-0.1282	-0.0355	-0.0851	-0.1326	0.0033	-0.1284	0.0920	-0.4242	-0.1636	-0.0541	-0.0842	0.0047	0.1256	-0.0110	-0.0950	-0.1258	0.1198	0.3871	-0.1332	-0.1469	0.1287	-0.1293	-0.0158	0.0843	0.0521	-0.0990	0.0764	-0.0305	0.1179	0.3405	0.1103	0.1032	-0.2771	0.1701	-0.0461	0.0250	0.0113	-0.1282	0.1236	0.0945	-0.1224	-0.0106	0.0064	-0.1407	-0.0620	-0.2732	-0.3449	-0.0622	0.0043	-0.0583	0.0284	-0.2337	0.1531	-0.1268	0.0295	-0.0905	0.0441	0.2079	0.3464	-0.0326	-0.0928	0.1628	-0.0958	-0.3495	-0.2222	-0.0413	-0.1477	-0.0256	-0.0038	-0.0567	-0.5403	0.1619	-0.0726	-0.0679
