#OTU ID	g__Acetatifactor	g__Acutalibacter	g__Adlercreutzia	g__Agathobacter	g__Agathobaculum	g__Alistipes	g__Alistipes_A	g__Alitiscatomonas	g__Allocoprobacillus	g__Amedibacterium	g__Anaerobutyricum	g__Anaerofustis	g__Anaeromassilibacillus	g__Anaerostipes	g__Anaerotignum	g__Anaerotruncus	g__Anthropogastromicrobium	g__Aristaeella	g__Bacteroides	g__Bariatricus	g__Bifidobacterium	g__Bittarella	g__Blautia	g__Blautia_A	g__Brotaphodocola	g__Butyribacter	g__CAG-170	g__CAG-177	g__CAG-217	g__CAG-488	g__Catenibacterium	g__Choladousia	g__Clostridium	g__Clostridium_A	g__Clostridium_AP	g__Collinsella	g__Coprococcus_A	g__Dialister	g__Dorea	g__Dorea_A	g__Dorea_D	g__Dysosmobacter	g__Eggerthella	g__Enterobacter	g__Enterocloster	g__Enterococcus	g__Enterococcus_A	g__Enterococcus_B	g__Eubacterium_F	g__Eubacterium_G	g__Eubacterium_I	g__Evtepia	g__Faecalibacterium	g__Faecalimonas	g__Faecousia	g__Finegoldia	g__Flavonifractor	g__Fusicatenibacter	g__Fusobacterium_A	g__Gallintestinimicrobium	g__Gemella	g__Gemmiger	g__Gordonibacter	g__Granulicatella	g__Guopingia	g__Haemophilus_D	g__Holdemanella	g__Holdemania	g__Hominenteromicrobium	g__Hominibacterium	g__Hominicoprocola	g__Hominifimenecus	g__Hominilimicola	g__Hominimerdicola	g__Hominiventricola	g__Hungatella	g__Intestinibacter	g__JAGTTR01	g__Klebsiella	g__Lachnoclostridium_B	g__Lachnospira	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus	g__Lactonifactor	g__Laedolimicola	g__Lancefieldella	g__Latilactobacillus	g__Lawsonibacter	g__Lentihominibacter	g__Leuconostoc	g__Ligilactobacillus	g__Limivivens	g__Limosilactobacillus	g__Longicatena	g__Massilioclostridium	g__Mediterraneibacter	g__Megamonas	g__Merdibacter	g__Merdimmobilis	g__Merdimonas	g__Merdivicinus	g__Muricomes	g__Murimonas	g__Nanosynbacter	g__Negativibacillus	g__Odoribacter	g__Oliverpabstia	g__Onthenecus	g__Otoolea	g__Parabacteroides	g__Paraprevotella	g__Pararoseburia	g__Parasutterella	g__Pauljensenia	g__Pediococcus	g__Peptostreptococcus	g__Phascolarctobacterium	g__Phocaeicola	g__Prevotella	g__Pseudobutyricicoccus	g__Pseudoflavonifractor_A	g__Pseudoscilispira	g__Roseburia	g__Roseburia_D	g__Rothia	g__Ruminiclostridium_E	g__Ruminococcus_B	g__Ruminococcus_C	g__Ruminococcus_E	g__Ruthenibacterium	g__Sarcina	g__Schaedlerella	g__Sellimonas	g__Streptococcus	g__Sutterella	g__Terrisporobacter	g__Thomasclavelia	g__Turicibacter	g__Tyzzerella	g__UBA3402	g__URXU01	g__Veillonella	g__Vescimonas	g__Weissella	g__Wujia
g__Dorea_D	0.2228	-0.2522	0.1567	0.0172	-0.0296	0.0781	0.0983	-0.0167	-0.1877	-0.1678	-0.0423	-0.0572	0.0897	-0.3968	-0.2319	-0.0772	0.1224	0.4085	-0.3771	0.4151	-0.2205	-0.1796	-0.7846	-0.1955	-0.1709	0.3647	0.2147	0.0168	-0.1236	0.4950	0.0679	0.4985	0.1341	-0.1208	-0.1255	0.2355	0.1165	-0.2717	0.2916	0.1411	2.2149	0.1036	-0.2207	0.2801	-0.3068	-0.1150	0.0280	0.1037	-0.0438	0.1970	0.3715	0.1690	-0.2691	-0.6554	0.1597	0.0926	-0.5178	-0.0897	-0.1253	0.1593	-0.1839	0.2747	-0.0616	0.0403	0.0357	-0.1018	0.1698	-0.1013	0.4698	0.2457	0.4805	0.2266	0.0353	-0.0316	0.2442	-0.2342	-0.1209	0.2754	0.0155	0.2825	-0.0601	-0.1737	-0.0169	-0.1768	-0.1511	0.0797	-0.0360	-0.0881	0.0391	-0.2735	0.2250	-0.1212	-0.3105	0.2789	-0.0080	-0.0356	-0.2257	-0.0485	-0.1434	-0.0703	0.1696	-0.2044	0.0445	0.0491	0.3838	0.1230	0.0260	0.0352	0.2206	0.3006	-0.1237	-0.0604	0.3871	-0.1457	0.0705	-0.0293	-0.0096	-0.2450	-0.1468	-0.0442	0.3659	0.0619	0.0032	0.2368	-0.0684	0.5362	-0.1192	-0.0219	-0.6843	0.5776	-0.0852	-0.1206	0.3434	-0.0583	-0.0131	-0.1770	-0.1378	-0.2215	-0.2610	-0.3950	-0.4421	0.1797	-0.1136	-0.0390	0.0167	-0.1640	0.1086
g__Dysosmobacter	0.2620	-0.0812	0.1184	0.5868	0.5009	0.8401	-0.3284	0.4055	-0.0857	-0.2688	1.1263	-0.2578	-0.0662	0.4490	0.6439	-0.3216	0.5412	-0.1145	1.7477	0.8013	-1.0628	-0.2072	-0.0539	0.4588	0.0588	-0.0411	0.1216	-0.2602	0.2751	0.0943	0.0566	0.0980	-0.8342	0.1450	-0.1709	0.6188	0.4562	-0.2805	0.9278	1.2830	0.1036	3.4510	0.5716	-0.7761	0.2212	-0.6253	-1.3109	-1.1671	0.1459	0.8701	1.1185	0.5079	1.8421	-1.8498	-0.0320	-0.3285	0.5526	0.8316	-0.3139	0.4071	-0.5868	1.4592	-0.1440	-0.6653	-0.3606	-1.5318	0.2455	0.0295	0.6663	0.1394	0.7051	-0.0160	0.8746	-0.3727	0.3370	-0.3071	-0.8519	-0.0707	-0.2311	0.5183	0.2160	-1.1134	-0.1689	-0.4350	-0.4855	0.2188	-0.0125	-0.5527	-0.4930	0.4387	0.4045	-0.6071	-0.4306	0.3992	-0.6045	-0.4324	0.0298	1.7809	-0.5241	-0.3427	-0.0376	-0.5570	-0.5286	-0.3465	0.2572	-1.6704	0.3673	1.0956	0.3118	0.2698	0.5172	2.1263	0.2047	-0.2017	0.5882	-0.4095	-0.4356	-0.8446	-0.0717	0.8940	0.2659	-0.2661	-0.1045	0.0378	0.5081	0.0614	-0.6072	-0.1034	-1.6216	0.4137	0.0225	-0.0233	-0.5394	0.1620	0.5563	-1.1153	-0.0455	-0.8142	-1.1321	-1.0583	0.1695	0.0171	-0.2704	-1.6058	0.0942	-0.5606	-0.3300
g__Eggerthella	-0.6690	-0.2902	0.1055	1.8435	1.0884	0.1582	-0.1188	0.1433	0.1422	1.3277	1.3306	-0.3190	-0.1238	1.6609	0.2601	-0.0885	-0.3385	-0.1127	2.4746	0.0106	0.5248	-0.3692	1.0103	2.3235	-0.0085	-0.3061	-0.3893	-0.3137	-0.1839	-0.1631	-0.5990	0.1125	-0.5822	1.2359	-0.3158	1.5209	0.0147	1.3892	0.9926	1.0301	-0.2207	0.5716	7.1763	-1.6565	0.6574	-1.6738	-0.8842	-2.9541	-0.2898	0.4219	-0.0763	0.0804	1.8566	1.1395	-0.1280	0.0065	0.7738	1.4120	0.8223	0.2067	-0.3287	-0.4113	0.0753	-0.9610	-0.2466	-2.1742	-0.5342	0.1132	-0.0954	-0.4386	-0.2337	-0.2144	0.8244	-0.7208	-0.1738	-0.4065	-0.4383	-0.2616	-0.9637	-0.3487	-0.0195	-1.0113	-0.2698	-1.4067	-0.0099	-0.0703	0.0137	-0.4768	-0.6584	1.0087	-0.0703	-0.4268	-1.2186	0.3071	-1.2299	0.6480	0.5717	0.7558	0.0377	-0.1039	-0.2373	-0.5449	-0.2940	0.0486	-0.1566	-1.9141	-0.1118	0.4356	0.0916	-0.2289	0.6437	1.3503	-0.3785	0.2100	0.7669	-0.2509	0.0547	-0.3414	1.0329	1.3612	-0.7903	-0.1885	0.0438	-0.0876	1.4000	-0.4928	-0.9800	-0.2657	1.0040	-0.4122	-0.1863	-0.0290	-3.0538	1.1149	1.7291	-1.1502	-0.9971	-0.0870	0.2351	-0.6122	0.2171	-0.1132	0.1089	-2.6898	0.1575	1.3567	-0.5747
g__Enterobacter	0.3198	-0.6549	-0.0095	-0.0395	-0.6763	-0.6326	0.0510	0.0550	-0.4889	-0.1222	-0.6964	-0.0622	-0.9824	-2.3346	-0.7696	-0.3037	-0.3926	0.3658	-1.0198	-0.5188	-0.8143	-0.1955	-2.2686	-2.3968	1.0845	0.1067	0.1051	0.2579	0.0660	0.9419	1.1502	0.4414	-0.1900	-1.3769	-0.9423	0.2083	0.2704	-0.7603	-0.4655	-1.0687	0.2801	-0.7761	-1.6565	8.3742	-0.4001	1.4022	2.3444	1.5621	0.2596	-0.5753	-0.2072	-0.5722	-0.9038	-0.5861	-0.0904	0.8477	-1.1220	-0.5608	-0.4634	0.1563	1.1687	0.4506	0.0630	1.2468	0.4127	2.0817	0.1061	-0.1190	0.2277	0.0221	1.0089	0.3676	-0.9431	0.2758	0.7499	0.2858	-0.5519	0.3948	5.0218	0.4727	-0.4854	0.1610	0.4194	-0.4760	1.4603	-0.4027	0.2591	0.4425	1.2308	-0.4823	-0.1145	0.7608	-0.1834	-0.0158	-0.0178	-0.1606	-0.4438	-0.6046	0.2625	-0.0088	0.2570	0.1073	0.0666	0.4499	0.2547	1.9242	-0.5984	0.6255	0.0994	-0.2689	-0.1142	-0.3094	0.5362	-0.0146	0.4236	-0.3744	0.0129	-0.0748	-0.0816	0.3340	0.9172	0.2170	0.1294	0.0929	-0.4605	0.3031	1.4891	0.2978	-1.8762	0.3742	0.0165	-0.2641	-0.2291	-0.1589	-1.0836	1.2190	1.6067	-0.1474	-1.9866	-0.2820	-0.7471	0.6147	-0.1350	2.5303	-0.4218	1.2155	0.7102
g__Enterocloster	-0.1553	-0.1361	-0.3368	0.6082	0.3035	0.1816	-0.0965	0.1571	0.1505	0.0698	-0.2479	-0.4487	0.7766	1.7703	0.7478	0.7841	0.1903	-0.2763	2.1763	-0.3271	-1.7701	0.3749	3.7767	1.2740	0.1692	-0.0757	-0.4789	-0.2143	-0.4030	-0.2182	0.0785	-0.4148	-1.3831	0.9212	0.1773	-1.8100	-1.2037	1.6191	-0.5519	-0.3451	-0.3068	0.2212	0.6574	-0.4001	8.7418	-1.0941	-0.3411	-1.8060	-0.1912	-0.1202	-0.3729	0.0788	-0.6922	3.6089	-0.3913	-0.1755	4.4975	0.3898	0.4767	-0.1098	-1.4009	-0.6195	-0.0875	-1.4761	-0.1096	-0.5126	-0.9312	-0.1899	-0.1422	-0.3220	-0.1475	-0.3785	0.2382	0.1319	0.0897	2.4112	0.4249	-0.1713	1.1275	0.0333	0.6856	-1.7372	-0.7917	0.0130	-0.8975	0.0725	-0.0591	-0.4014	-0.7184	0.6791	-0.2170	-0.1151	-0.4832	-0.5953	-1.4388	0.1940	-0.1460	0.8152	-0.1010	-0.1455	0.2665	0.5283	-0.3037	-0.1743	-0.0354	-1.2273	-0.1699	-0.1024	-0.7905	-0.6777	4.5512	0.8802	-0.0457	-0.2742	0.2162	-0.6966	0.1453	0.0097	0.8572	1.4840	-0.7841	-0.1908	0.1696	-0.1690	-0.1595	-0.1616	-1.4999	-0.5690	4.6095	-0.0867	-0.2904	0.9380	-1.2956	-0.3577	0.6982	-1.2241	0.8518	-0.8072	3.3713	-0.8537	0.4868	-0.1167	-0.1083	-0.7203	-0.5433	-0.4444	-0.1833
g__Enterococcus	0.0422	-0.3010	-0.2794	-1.0824	-1.5566	-0.2623	0.2816	-0.1966	0.4691	-0.3832	-1.1948	0.3949	-0.5507	-1.0563	-0.5449	0.4271	-0.2636	0.0844	-1.9860	-0.4561	-0.0408	0.3320	-1.4677	-2.3878	0.1706	0.0872	0.0690	0.3393	0.1965	-0.2587	-0.1048	-0.3699	1.2107	-1.1189	-0.3129	-1.9374	-0.5583	-0.7328	-1.4779	-1.0216	-0.1150	-0.6253	-1.6738	1.4022	-1.0941	7.0465	1.8749	4.2976	0.0143	-0.5955	-0.5453	-0.5413	-1.8293	0.7251	0.0462	-0.1241	-0.2601	-1.3089	-0.1334	-0.0196	0.6479	-0.5296	0.2132	1.2169	0.0909	1.6704	-0.4168	-0.1574	-0.4328	-0.1751	-0.5611	0.0547	-1.0039	0.3806	-0.0800	0.6038	0.7538	0.1372	0.7513	-0.1167	-0.0649	2.6069	1.7421	0.6056	0.8877	0.0264	0.4115	0.4605	1.1159	-0.2631	-0.3816	0.6040	0.5799	-0.1827	0.8090	0.0115	0.0827	-0.2157	0.5497	0.1373	0.0135	0.2243	-0.0679	0.1622	-0.2321	1.8695	-0.4023	-0.2225	-0.3080	-0.0218	-1.2588	-0.8881	-0.3668	0.3681	-0.0290	0.4037	0.6352	0.5062	-0.0710	-1.3928	-0.1972	0.3090	0.1358	0.1125	-0.6160	0.1205	1.2441	0.4252	-0.1541	-0.1589	-0.0609	-0.5471	1.2386	-0.6264	-0.4514	1.6101	0.8276	0.4342	-0.9338	1.8717	-0.2299	0.1407	0.4730	2.1133	0.0053	0.2021	0.1650
g__Enterococcus_A	-0.3945	0.4131	-0.1156	0.0512	-1.8172	-0.3764	0.3663	-1.3201	0.5589	-0.4376	-2.1022	0.5019	-0.1792	-1.7391	-0.4370	0.4392	-0.9846	0.0934	-1.5715	-1.2997	2.0654	0.2845	-0.9128	-1.0326	-0.4850	0.1673	0.0522	0.5846	-0.4140	-0.0041	-0.1379	-0.5902	0.6169	0.2685	0.1507	-2.2850	-0.9560	-0.1736	-1.5521	-2.4172	0.0280	-1.3109	-0.8842	2.3444	-0.3411	1.8749	9.0850	3.8654	0.0906	-1.4329	-1.3370	-0.4102	-2.9258	1.0341	0.1118	0.6994	0.0439	-0.0823	0.1469	-0.6952	1.1316	-1.3343	0.1636	0.6065	0.3201	1.5633	-0.3367	-0.2866	-0.7048	-0.0923	-0.6851	-0.0988	-0.8043	-0.0252	-0.4095	0.7448	1.5293	0.1444	1.7069	-0.5741	0.5727	1.4762	1.6169	0.0493	0.9079	-0.2565	0.0950	0.5049	0.6500	0.0159	-0.4502	1.1275	1.2956	-1.1065	0.0100	0.3227	-0.0529	-1.6743	-0.3131	0.5021	-0.1609	0.3889	0.6195	0.1393	-0.4280	1.8667	-0.6279	-1.9398	-0.8808	-0.1457	-1.5400	-1.4785	-0.3239	0.2962	-0.6189	0.3271	0.6415	0.3805	0.1317	-1.1380	-0.4098	0.4099	0.2387	0.1523	-0.8890	0.0924	1.2240	0.4600	1.5695	-0.3484	-0.0095	-0.0101	1.1301	-0.5632	0.0973	0.7269	1.0648	0.7823	1.7494	1.9872	-0.6540	0.0524	0.4378	3.3076	-0.2438	0.6084	0.2115
g__Enterococcus_B	-0.7234	0.2469	-0.2694	-2.1504	-3.6139	-0.9481	0.7666	0.0519	0.5687	-0.4257	-3.9802	1.3703	-0.9672	-2.0297	-0.5900	0.2401	-1.0603	0.2830	-3.4340	-0.7934	1.7667	0.4941	-3.1287	-3.0324	0.1340	0.5711	0.2645	1.1103	-0.1102	-0.0400	-0.4503	-0.6872	-0.7837	-2.1018	-0.5798	-2.8994	-1.0557	-1.9251	-1.0952	-1.9848	0.1037	-1.1671	-2.9541	1.5621	-1.8060	4.2976	3.8654	15.0878	0.4100	-1.3992	-0.1334	-1.3678	-3.8348	0.8468	0.2055	0.1070	-0.7690	-2.1535	0.5097	-0.7319	1.3881	-2.1967	0.5478	3.3672	0.5527	0.4471	1.0734	0.3713	-0.8661	0.4818	-0.6124	0.1657	-2.3781	1.2357	-0.1963	1.0105	1.0524	0.4674	1.3245	-0.4234	-1.4200	3.2382	3.1917	0.9718	1.0553	-0.0679	0.4450	1.2917	1.2792	-0.3511	-0.6743	1.7265	0.6934	-0.8432	2.7782	0.9748	0.2222	-1.9566	0.2283	0.4162	-0.2279	1.3823	0.6451	0.9558	-0.8406	2.3728	-1.1867	-0.6167	-0.8228	-0.2724	-1.9491	-2.0343	-0.2930	0.8415	0.0318	2.0807	1.4629	0.6730	0.2215	-1.2588	0.3859	0.9545	0.8027	0.7073	-1.6966	0.3500	2.0313	0.8111	0.4310	-0.1484	0.2769	0.4389	1.5509	-1.5861	-0.3438	1.8164	1.3630	-0.3128	1.0150	1.4358	-0.0128	0.2529	0.8245	3.2050	0.3072	0.2138	0.9322
g__Eubacterium_F	-0.0357	0.2905	0.2461	-0.0799	-0.4505	-0.3071	0.0719	-0.0918	0.0424	0.0977	-0.3987	0.0189	-0.0237	-0.1560	0.3228	0.0476	-0.2836	0.1158	-0.5071	-0.1392	0.1231	-0.0442	0.0709	-0.2312	0.1968	0.0357	0.2081	0.1321	0.1120	-0.0659	0.2445	0.0099	0.0378	0.0277	0.0615	-0.2226	-0.0600	-0.1757	-0.1958	-0.3601	-0.0438	0.1459	-0.2898	0.2596	-0.1912	0.0143	0.0906	0.4100	2.0504	-0.0917	0.0417	0.1314	-0.5162	0.3281	0.1117	0.0241	-0.1538	-0.4290	0.0169	-0.0278	0.0230	-0.3287	0.0204	-0.0902	0.0009	0.2477	0.0851	0.1388	-0.1047	0.0311	-0.1470	0.0359	-0.0240	-0.0906	0.0879	0.1322	-0.2738	0.0279	0.2125	-0.1221	0.3374	0.2152	0.1557	0.3965	0.0062	0.2038	-0.1192	-0.0826	0.0637	-0.0439	0.0488	0.1331	0.4344	-0.2595	0.5373	-0.0664	0.0432	-0.4292	0.0112	0.1682	-0.0541	-0.0227	-0.1302	-0.0419	-0.2435	0.2868	-0.1666	-0.4143	-0.0490	0.0875	-0.1281	-0.0159	-0.0332	0.0045	-0.0108	0.0176	0.2392	-0.1433	-0.1998	-0.2330	-0.2102	0.1715	0.0634	-0.0707	-0.3944	0.0252	0.0985	0.1987	0.1546	-0.0693	0.1240	-0.1037	0.0676	0.1189	0.1645	0.0929	0.2420	-0.0739	0.1586	-0.2573	-0.1124	0.0581	0.0628	0.3013	-0.0131	0.3179	0.1308
g__Eubacterium_G	0.2746	-0.2893	0.2915	0.8771	0.3257	0.8508	-0.3053	0.0608	0.1429	0.5179	0.6671	-0.2196	-0.0035	0.8521	-0.4291	-0.3741	0.5405	0.0898	1.0783	0.9134	-0.3664	0.0287	0.0556	0.1486	-0.0492	0.0980	0.1509	-0.2365	0.5307	0.0395	-0.3591	0.4033	0.0392	0.2166	-0.1535	0.9076	0.7313	0.1684	0.3018	1.3351	0.1970	0.8701	0.4219	-0.5753	-0.1202	-0.5955	-1.4329	-1.3992	-0.0917	3.8970	0.5072	0.5365	1.5552	-0.8981	0.2228	-0.1538	-0.1370	0.8203	-0.3437	0.4981	-0.8523	1.2999	-0.0678	-0.6338	-0.3375	-1.3354	-0.3845	0.0624	0.7162	0.1791	0.2788	-0.0965	0.7934	0.0253	0.1488	-0.8059	-0.6146	-0.0625	0.0549	0.1219	0.5501	-1.1775	-0.3691	-0.5431	0.2672	-0.1620	-0.3047	-0.8912	-0.7081	0.2550	0.3169	-0.4074	-0.3675	0.8482	-0.6659	0.0721	0.0188	0.0763	-0.2466	-0.2953	-0.0073	-0.1024	-0.3790	-0.0877	0.4008	-1.5996	0.5002	1.1097	0.9102	0.0541	0.0313	0.7056	-0.0703	0.1374	0.6523	-0.4465	-0.5462	-0.5429	-0.7054	0.3605	-0.1769	-0.2110	-0.3366	0.0035	1.6564	0.0489	-0.6571	-0.1731	-1.0267	0.4101	0.4524	0.0904	-0.1758	0.5098	0.0434	-0.6891	-0.6247	-0.7220	-0.8977	-0.8247	0.8826	-0.2147	-0.3926	-1.8382	0.0105	-0.1417	-0.0703
g__Eubacterium_I	-0.1555	-0.4701	0.2400	0.4542	0.4259	0.5086	-0.2381	0.4633	-0.3523	-0.1730	1.2662	-0.0794	-0.4643	0.3276	-0.1242	-0.4919	0.5801	0.0762	0.9967	1.0115	-0.6089	-0.3342	-1.2725	0.0073	0.1792	0.0345	0.1941	-0.2167	0.4035	0.2558	0.0769	0.5209	-0.4408	-0.0532	-0.1896	0.5277	0.5541	-0.3939	1.5632	1.8074	0.3715	1.1185	-0.0763	-0.2072	-0.3729	-0.5453	-1.3370	-0.1334	0.0417	0.5072	4.0561	0.3642	1.4296	-1.9950	0.0819	-0.3180	-0.7988	0.8570	-0.0063	0.4043	-0.5467	1.7903	-0.1075	-0.3507	-0.3183	-0.7934	0.8330	0.0326	0.6509	0.1277	0.6363	-0.0135	0.4323	0.4383	0.2097	-0.8768	-1.1347	-0.0349	-0.4696	0.2944	0.0914	-0.7722	-0.4019	0.1389	-0.4756	-0.1780	-0.2010	-0.0526	-0.7727	-0.1704	0.2798	-0.7600	-0.1817	0.7232	0.2799	-0.2983	-0.6025	1.1196	0.1610	-0.3468	-0.3241	-0.5355	-0.3848	-0.4546	0.3851	-0.6655	-0.1037	1.5233	0.6480	0.5963	0.2733	0.6933	0.2824	-0.2267	0.4394	-0.0435	-1.0096	-0.1933	-0.3552	1.1306	0.1424	-0.1572	0.2569	0.1989	0.6227	0.3666	-0.7505	-0.1344	-1.6985	0.8576	0.1493	-0.0337	0.1548	-0.4264	0.3757	-0.2540	-0.5812	-0.5793	-1.6774	-0.7123	-0.6688	0.1541	0.2209	-1.1470	0.6131	-1.1134	0.1550
g__Evtepia	0.2066	-0.3121	0.3493	0.6185	0.2425	1.1148	-0.1148	-0.3575	-0.0435	-0.0375	0.2708	-0.1716	0.0907	-0.0020	0.3621	0.0071	0.2141	-0.0159	0.3190	0.5637	-0.1797	0.0147	-0.1166	-0.1152	-0.1479	0.0816	0.3841	-0.0276	0.4087	-0.0857	-0.0252	0.3940	-0.1892	0.3816	0.8041	0.1067	0.2422	-0.9198	0.3359	0.7479	0.1690	0.5079	0.0804	-0.5722	0.0788	-0.5413	-0.4102	-1.3678	0.1314	0.5365	0.3642	3.3642	0.2476	-0.6644	0.2883	-0.3375	0.2238	0.7842	-0.2635	0.3160	-0.4986	0.6750	0.2562	-0.9229	-0.3446	-0.6729	-0.1269	0.0797	0.7239	0.3023	0.0885	0.0090	0.6642	-0.2664	-0.0155	-0.1783	-0.5226	-0.1045	-0.0361	-0.0760	0.2417	-0.6647	-0.3049	-0.3151	-0.0014	0.1719	-0.2004	-0.4001	-0.3745	0.4161	1.0659	0.0774	0.0347	-0.0531	-0.1268	-0.4346	0.0833	0.1693	-0.2262	-0.2562	-0.1679	-0.4439	-0.2474	-0.4151	0.1012	-0.6990	0.5639	0.1946	0.2602	0.5169	0.3636	0.6976	0.1515	-0.0858	0.1691	-0.4258	-0.6010	-0.5604	0.1134	0.0832	-0.1404	-0.0075	-0.2612	-0.0751	0.0217	0.1765	-0.4351	0.0582	-0.5575	0.3534	0.6811	0.1968	0.2246	0.6876	0.0114	-0.5907	-0.4999	-0.3896	-0.2221	-0.6581	0.0989	-0.2828	-0.1972	-0.7996	0.5179	-0.0117	-0.3422
g__Faecalibacterium	-0.1170	-0.7331	0.0907	1.6955	1.9171	0.8416	-0.7186	1.6543	-0.7416	0.5844	3.8549	-0.6195	-0.8750	1.2316	0.0772	-1.2790	1.0886	-0.5239	3.5686	1.3847	-0.5191	-0.2821	0.0674	1.7576	0.7168	-0.4793	-0.2628	-0.6471	0.3714	0.0080	0.3727	0.3883	-0.7657	0.3800	-0.3192	4.2892	1.6834	1.1761	2.6428	2.6602	-0.2691	1.8421	1.8566	-0.9038	-0.6922	-1.8293	-2.9258	-3.8348	-0.5162	1.5552	1.4296	0.2476	7.9147	-3.3059	-0.0877	-0.8498	-0.9873	2.6037	-0.6774	0.6590	-1.1268	2.8305	-0.2772	-1.0130	-0.6763	-2.4912	0.2123	0.2130	0.7773	0.0034	0.8791	-0.2219	1.5783	0.0084	0.4395	-1.9161	-1.1520	-0.4697	-0.2162	0.0494	0.1722	-1.6408	-1.4180	-1.1840	-0.1689	-0.3341	-0.1388	-0.6278	-0.4753	-0.1570	0.2719	-0.6463	-0.2678	1.2819	-1.5125	-0.5984	-0.0471	2.7111	-0.2041	-0.7104	-0.2791	-1.2091	-0.6172	-0.3736	0.2031	-2.8646	0.5960	2.0930	1.1133	0.0614	-0.1487	2.6523	0.3048	-0.3464	1.0104	0.1240	-0.8108	-0.8945	-0.8131	1.5593	0.8163	-0.6237	0.0762	-0.2204	2.3836	-0.4516	-1.1095	-0.4936	-2.6381	0.4427	0.2020	-0.1328	-1.8101	0.8195	0.5788	-1.5238	-0.1056	-0.6808	-2.6490	-0.7107	0.0416	-0.1141	-0.3368	-3.4406	0.3303	-0.7124	-0.2806
g__Faecalimonas	-0.2678	1.1479	-0.3914	-0.9615	-1.5661	-1.4005	0.4539	-0.4602	0.3912	1.7033	-2.7156	0.1515	0.3271	0.9242	0.8452	0.6844	-1.6940	-0.0253	-0.9219	-2.0415	-0.5836	0.4865	5.0314	0.8627	0.0097	0.0856	-0.2382	0.2343	-0.7085	-0.5981	-0.7394	-0.8889	0.2841	1.0943	0.6568	-3.1363	-1.8397	2.8352	-2.5459	-2.5739	-0.6554	-1.8498	1.1395	-0.5861	3.6089	0.7251	1.0341	0.8468	0.3281	-0.8981	-1.9950	-0.6644	-3.3059	13.1665	-0.2798	0.1384	2.6866	-2.1005	0.9940	-1.0548	0.3857	-2.9717	0.1994	0.4114	0.4240	1.3423	-1.1823	-0.2430	-1.4780	-0.4537	-1.3526	-0.3051	-1.0155	-0.1355	-0.6636	3.1163	2.0365	-0.1455	-0.2902	-1.3922	0.2598	0.4542	0.1624	0.3537	-0.4855	-0.1341	-0.1791	0.9480	0.1337	0.3223	-0.8812	0.1499	0.5760	-1.5882	0.4877	0.5797	0.6202	-0.6816	0.6079	0.6129	0.6300	1.0570	0.7707	0.0339	-0.7438	3.3632	-0.4435	-2.8987	-2.0971	-0.8947	1.9537	-2.1977	-1.0594	0.4418	0.1410	0.3285	0.7715	0.8539	0.6687	-0.9366	-1.0223	0.2408	0.4884	-0.0068	-0.7169	-0.2526	0.3981	0.0387	5.2503	-0.7689	-0.6011	0.3750	-0.5478	-0.0116	0.1958	1.1720	-0.5574	0.3313	4.6992	0.7142	0.2665	-0.3052	0.8299	2.2374	-0.7418	0.1212	-0.1564
g__Faecousia	-0.0008	0.0397	0.2865	-0.1562	-0.2579	0.1220	0.0828	-0.0622	0.0152	-0.0542	-0.1373	0.0104	0.0957	-0.2114	-0.2898	-0.0391	-0.1367	0.0791	-0.0153	0.1937	0.2000	-0.0403	-0.1582	-0.2067	-0.1845	0.1856	0.1871	-0.0585	0.2300	0.1185	-0.3115	0.1239	-0.0622	0.0769	0.0561	-0.0893	0.2022	-0.1143	-0.0541	-0.0883	0.1597	-0.0320	-0.1280	-0.0904	-0.3913	0.0462	0.1118	0.2055	0.1117	0.2228	0.0819	0.2883	-0.0877	-0.2798	1.8655	0.1006	-0.2487	-0.2096	-0.0387	0.1170	-0.0641	0.0112	0.0804	0.0098	0.0015	-0.0667	-0.2574	0.2009	0.3249	0.1807	-0.0700	0.0783	-0.0173	-0.2527	0.0329	-0.2359	0.2749	0.0847	0.1169	0.0220	0.0265	0.2291	0.2463	0.1768	-0.0077	0.2014	-0.0025	-0.1008	0.0791	0.0309	0.2528	0.0877	0.3331	0.0412	0.3387	-0.0304	0.0631	-0.2704	-0.0708	-0.0633	0.0588	-0.1567	0.0369	0.0477	-0.1038	-0.1129	-0.0431	-0.2968	0.1323	0.0536	-0.3489	0.1188	0.0278	0.0803	0.0324	-0.0489	0.1693	-0.1563	-0.1413	-0.0692	-0.0548	0.0167	-0.0702	0.1352	-0.0930	0.1171	-0.0490	0.1529	-0.2532	0.1483	0.1849	-0.1217	0.1794	-0.0673	-0.0767	-0.0494	-0.0879	0.0867	-0.0477	-0.0671	-0.0880	0.0061	-0.0801	-0.1566	0.1498	0.2903	0.0330
