#OTU ID	g__Acetatifactor	g__Acutalibacter	g__Adlercreutzia	g__Agathobacter	g__Agathobaculum	g__Alistipes	g__Alistipes_A	g__Alitiscatomonas	g__Allocoprobacillus	g__Amedibacterium	g__Anaerobutyricum	g__Anaerofustis	g__Anaeromassilibacillus	g__Anaerostipes	g__Anaerotignum	g__Anaerotruncus	g__Anthropogastromicrobium	g__Aristaeella	g__Bacteroides	g__Bariatricus	g__Bifidobacterium	g__Bittarella	g__Blautia	g__Blautia_A	g__Brotaphodocola	g__Butyribacter	g__CAG-170	g__CAG-177	g__CAG-217	g__CAG-488	g__Catenibacterium	g__Choladousia	g__Clostridium	g__Clostridium_A	g__Clostridium_AP	g__Collinsella	g__Coprococcus_A	g__Dialister	g__Dorea	g__Dorea_A	g__Dorea_D	g__Dysosmobacter	g__Eggerthella	g__Enterobacter	g__Enterocloster	g__Enterococcus	g__Enterococcus_A	g__Enterococcus_B	g__Eubacterium_F	g__Eubacterium_G	g__Eubacterium_I	g__Evtepia	g__Faecalibacterium	g__Faecalimonas	g__Faecousia	g__Finegoldia	g__Flavonifractor	g__Fusicatenibacter	g__Fusobacterium_A	g__Gallintestinimicrobium	g__Gemella	g__Gemmiger	g__Gordonibacter	g__Granulicatella	g__Guopingia	g__Haemophilus_D	g__Holdemanella	g__Holdemania	g__Hominenteromicrobium	g__Hominibacterium	g__Hominicoprocola	g__Hominifimenecus	g__Hominilimicola	g__Hominimerdicola	g__Hominiventricola	g__Hungatella	g__Intestinibacter	g__JAGTTR01	g__Klebsiella	g__Lachnoclostridium_B	g__Lachnospira	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus	g__Lactonifactor	g__Laedolimicola	g__Lancefieldella	g__Latilactobacillus	g__Lawsonibacter	g__Lentihominibacter	g__Leuconostoc	g__Ligilactobacillus	g__Limivivens	g__Limosilactobacillus	g__Longicatena	g__Massilioclostridium	g__Mediterraneibacter	g__Megamonas	g__Merdibacter	g__Merdimmobilis	g__Merdimonas	g__Merdivicinus	g__Muricomes	g__Murimonas	g__Nanosynbacter	g__Negativibacillus	g__Odoribacter	g__Oliverpabstia	g__Onthenecus	g__Otoolea	g__Parabacteroides	g__Paraprevotella	g__Pararoseburia	g__Parasutterella	g__Pauljensenia	g__Pediococcus	g__Peptostreptococcus	g__Phascolarctobacterium	g__Phocaeicola	g__Prevotella	g__Pseudobutyricicoccus	g__Pseudoflavonifractor_A	g__Pseudoscilispira	g__Roseburia	g__Roseburia_D	g__Rothia	g__Ruminiclostridium_E	g__Ruminococcus_B	g__Ruminococcus_C	g__Ruminococcus_E	g__Ruthenibacterium	g__Sarcina	g__Schaedlerella	g__Sellimonas	g__Streptococcus	g__Sutterella	g__Terrisporobacter	g__Thomasclavelia	g__Turicibacter	g__Tyzzerella	g__UBA3402	g__URXU01	g__Veillonella	g__Vescimonas	g__Weissella	g__Wujia
g__Anthropogastromicrobium	0.0100	0.2048	0.1049	0.0010	0.6084	0.0070	0.5684	0.1189	0.1319	0.8062	0.0040	0.3027	0.5814	0.0020	0.0899	0.0410	1.0000	0.4196	0.3736	0.1938	0.4216	0.1898	0.2248	0.5425	0.0839	0.3606	0.7373	0.7313	0.6394	0.4346	0.2977	0.0290	0.0549	0.5495	0.0509	0.0070	0.2767	0.9351	0.0010	0.0719	0.2078	0.0090	0.0160	0.2188	0.4795	0.1159	0.4925	0.9720	0.3776	0.7562	0.5135	0.2258	0.1688	0.1798	0.4266	0.0679	0.0210	0.0030	0.1369	0.1868	0.1568	0.0460	0.5355	0.0749	0.2717	0.3407	0.5205	0.5265	0.6513	0.1708	0.3656	0.1708	0.6953	0.4685	0.0769	0.0050	0.9441	0.8801	0.2647	0.1259	0.0010	0.4306	0.6623	0.5255	0.7373	0.0010	0.0500	0.4515	0.7532	0.0659	0.7433	0.9051	0.8821	0.0589	0.8042	0.2058	0.1948	0.5365	0.0380	0.2358	0.0599	0.1089	0.2218	0.0210	0.0100	0.1678	0.0230	0.1049	0.0140	0.2348	0.5065	0.2627	0.4535	0.9091	0.7832	0.9970	0.3287	0.4955	0.0030	0.1449	0.9371	0.4456	0.0769	0.4026	0.5225	0.4206	0.9241	0.8062	0.0350	0.2747	0.2048	0.0130	0.9780	0.3536	0.0040	0.7732	0.4525	0.3217	0.3047	0.5395	0.1548	0.8671	0.6374	0.1419	0.3526	0.2507	0.1029
g__Aristaeella	0.8312	0.9760	0.8422	0.8991	0.3307	0.4605	0.8601	0.6114	0.8901	0.2048	0.9870	0.9321	0.8192	0.5944	0.2937	0.4805	0.4196	1.0000	0.3766	0.5634	0.8921	0.9640	0.2687	0.9670	0.5834	0.4875	0.1109	0.3377	0.0050	0.5265	0.3826	0.0629	0.3317	0.0080	0.8531	0.5355	0.3946	0.3646	0.9381	0.7023	0.1339	0.6434	0.8961	0.2907	0.2567	0.8222	0.7522	0.8611	0.0060	0.5135	0.4935	0.6563	0.7582	0.9251	0.7692	0.8202	0.3287	0.1678	0.8272	0.3087	0.1838	0.8961	0.8561	0.3427	0.6543	0.7892	0.0260	0.4366	0.5445	0.9890	0.1439	0.1608	0.0310	0.0060	0.9690	0.8462	0.2727	0.2298	0.6094	0.3457	0.3906	0.6513	0.5594	0.2727	0.9520	0.8621	0.7413	0.6673	0.5245	0.1249	0.3277	0.2607	0.7792	0.6184	0.5514	0.9011	0.2188	0.4615	0.3766	0.8781	0.4925	0.9690	0.8531	0.4605	0.2058	0.5415	0.9790	0.9111	0.4476	0.4985	0.3137	0.9570	0.8731	0.3746	0.9940	0.2617	0.8771	0.5884	0.3796	0.0470	0.5614	0.8072	0.5754	0.0819	0.3556	0.2737	0.2787	0.0549	0.0819	0.5624	0.3716	0.1029	0.3796	0.5624	0.9131	0.3556	0.9481	0.2218	0.2887	0.2218	0.3157	0.5944	0.2438	0.9800	0.4326	0.2747	0.3866
g__Bacteroides	0.5884	0.2877	0.8781	0.2627	0.3167	0.1029	0.9071	0.3786	0.3307	0.4006	0.4186	0.8951	0.0559	0.4086	0.1419	0.5954	0.3736	0.3766	1.0000	0.0300	0.0490	0.4406	0.9121	0.0829	0.0300	0.9491	0.5774	0.9141	0.2278	0.6244	0.0060	0.0679	0.6603	0.0240	0.8432	0.8711	0.0599	0.0170	0.2807	0.0260	0.3137	0.0999	0.2587	0.1668	0.3576	0.2478	0.2727	0.7842	0.3187	0.0210	0.1988	0.6983	0.0160	0.3047	0.9351	0.1459	0.0010	0.6603	0.8701	0.8771	0.9051	0.6513	0.6663	0.2587	0.4076	0.1768	0.0060	0.1798	0.4785	0.2428	0.4256	0.7293	0.2827	0.4785	0.7632	0.8841	0.0030	0.8531	0.4126	0.0519	0.5554	0.5125	0.3546	0.0450	0.3886	0.5215	0.5714	0.5774	0.3996	0.0310	0.1219	0.8192	0.1469	0.8032	0.4575	0.5774	0.8621	0.8232	0.3656	0.6633	0.9550	0.2398	0.3367	0.4006	0.0100	0.6873	0.6713	0.8691	0.0799	0.6813	0.9730	0.0010	0.4645	0.4765	0.9670	0.6104	0.5225	0.3666	0.4635	0.0010	0.0609	0.2178	0.8961	0.6783	0.7143	0.6703	0.4346	0.8112	0.0519	0.0709	0.0829	0.0010	0.5964	0.5984	0.2118	0.6224	0.2308	0.8112	0.0090	0.5155	0.9081	0.2947	0.1688	0.2907	0.0260	0.8931	0.2627
g__Bariatricus	0.0010	0.6474	0.1469	0.0070	0.4635	0.0070	0.3297	0.9750	0.0769	0.8681	0.0420	0.0150	0.0290	0.1219	0.1858	0.0040	0.1938	0.5634	0.0300	1.0000	0.1209	0.0529	0.6394	0.0010	0.0669	0.3037	0.3467	0.0599	0.6494	0.4725	0.5325	0.0020	0.2607	0.1039	0.2737	0.1189	0.0040	0.0619	0.0060	0.0010	0.9491	0.4915	0.0190	0.9281	0.0330	0.0030	0.0030	0.0140	0.9421	0.1688	0.0050	0.3497	0.2927	0.0020	0.3836	0.0070	0.0010	0.6204	0.0010	0.0669	0.0090	0.7013	0.6174	0.0370	0.4675	0.7213	0.7323	0.5794	0.0509	0.4186	0.0080	0.0509	0.0859	0.3936	0.0150	0.1009	0.0300	0.2168	0.2687	0.0350	0.0340	0.0060	0.3097	0.5984	0.3826	0.0180	0.3646	0.0010	0.2507	0.0559	0.0010	0.5035	0.2587	0.0010	0.4705	0.0020	0.1229	0.2238	0.5435	0.0090	0.6064	0.0310	0.1109	0.2258	0.0010	0.0110	0.0579	0.1568	0.0130	0.0050	0.1279	0.5514	0.1279	0.2887	0.3656	0.1469	0.0050	0.0060	0.5005	0.0799	0.0639	0.4935	0.0010	0.2328	0.0200	0.2667	0.0679	0.9461	0.0010	0.4735	0.9221	0.8541	0.1379	0.1449	0.0010	0.0789	0.1758	0.2937	0.0020	0.3596	0.4885	0.0639	0.3017	0.5614	0.5534	0.3487	0.3217
g__Bifidobacterium	0.0669	0.3586	0.5824	0.2667	0.9001	0.5165	0.7063	0.2817	0.4056	0.0669	0.5445	0.2527	0.0639	0.1429	0.3407	0.5425	0.4216	0.8921	0.0490	0.1209	1.0000	0.2547	0.8032	0.0010	0.1249	0.2148	0.6603	0.8941	0.3137	0.1289	0.0010	0.1528	0.2278	0.0010	0.6893	0.8721	0.0789	0.0210	0.6903	0.9481	0.6643	0.3756	0.1019	0.7403	0.6124	0.0959	0.4246	0.8202	0.2408	0.6803	0.1598	0.3057	0.2278	0.7263	0.5644	0.7832	0.0679	0.8901	0.6823	0.1968	0.8531	0.9900	0.9401	0.3546	0.6264	0.0709	0.1419	0.7902	0.9770	0.4765	0.0669	0.3177	0.3586	0.4106	0.0410	0.8931	0.0869	0.4825	0.9451	0.3656	0.4196	0.0440	0.0460	0.1928	0.4705	0.1578	0.6783	0.4855	0.1758	0.3786	0.6943	0.6034	0.5435	0.3686	0.7283	0.0649	0.1289	0.1678	0.7572	0.1548	0.4466	0.7253	0.4825	0.1319	0.0430	0.2178	0.1988	0.2977	0.3816	0.6244	0.5754	0.8581	0.2428	0.2987	0.7333	0.8941	0.0480	0.7992	0.8472	0.0020	0.7443	0.0599	0.0559	0.4016	0.1548	0.1738	0.6304	0.2647	0.0699	0.6314	0.8891	0.4036	0.7842	0.2987	0.1698	0.4356	0.2507	0.2248	0.0070	0.0200	0.8132	0.0569	0.8262	0.2438	0.1229	0.2597	0.0140
g__Bittarella	0.0599	0.7882	0.8422	0.1688	0.5295	0.7612	0.8951	0.2458	0.1518	0.3097	0.2627	0.0899	0.7463	0.6494	0.2857	0.4046	0.1898	0.9640	0.4406	0.0529	0.2547	1.0000	0.2098	0.2068	0.1009	0.8452	0.2188	0.7982	0.7483	0.1499	0.4416	0.2657	0.5055	0.7083	0.2168	0.1119	0.0130	0.7522	0.1219	0.6114	0.8721	0.9091	0.1578	0.6693	0.3057	0.2977	0.3287	0.9720	0.6803	0.8302	0.4246	0.6454	0.6194	0.1778	0.4575	0.0849	0.0060	0.0260	0.2088	0.2607	0.9840	0.2438	0.2557	0.3516	0.4945	0.1469	0.3417	0.3846	0.6773	0.4426	0.0210	0.3367	0.7662	0.6264	0.1518	0.2737	0.6264	0.7912	0.0699	0.7153	0.0789	0.4156	0.5734	0.4655	0.6394	0.6214	0.6344	0.7143	0.4835	0.6164	0.2707	0.8492	0.8232	0.0330	0.4505	0.2537	0.1588	0.3027	0.2238	0.3067	0.6324	0.7133	0.2488	0.1189	0.0380	0.6693	0.2567	0.8921	0.1658	0.6034	0.6224	0.4096	0.3876	0.9441	0.4336	0.4206	0.3806	0.2937	0.1079	0.4505	0.1319	0.7522	0.0849	0.1199	0.8432	0.1508	0.8322	0.6543	0.0859	0.6543	0.2617	0.4535	0.9940	0.7303	0.0739	0.3427	0.1658	0.6603	0.0120	0.5305	0.1868	0.5005	0.8751	0.1039	0.5045	0.9491	0.4336
g__Blautia	0.8372	0.8352	0.0889	0.7163	0.1149	0.0170	0.0170	0.1858	0.4605	0.0440	0.5135	0.7872	0.0939	0.0460	0.1469	0.7003	0.2248	0.2687	0.9121	0.6394	0.8032	0.2098	1.0000	0.2607	0.1928	0.0519	0.2248	0.3367	0.8561	0.7952	0.9271	0.2707	0.1379	0.4496	0.7982	0.1279	0.2917	0.7612	0.5834	0.7852	0.8541	0.2438	0.9710	0.7752	0.0749	0.8222	0.1479	0.2188	0.3836	0.4056	0.5365	0.1279	0.8671	0.0280	0.1928	0.2048	0.6174	0.0380	0.1469	0.0290	0.0749	0.0100	0.6633	0.7153	0.0230	0.3297	0.5524	0.3047	0.2498	0.7263	0.1439	0.6653	0.0170	0.6973	0.1998	0.3816	0.8801	0.0240	0.5055	0.1269	0.2158	0.3696	0.5574	0.5175	0.3047	0.3546	0.5275	0.5085	0.0030	0.2787	0.0170	0.3806	0.2408	0.4935	0.7113	0.2917	0.6234	0.6284	0.0110	0.9351	0.9151	0.9431	0.5534	0.0699	0.1469	0.0410	0.5714	0.2388	0.4705	0.0879	0.2188	0.1339	0.1489	0.9241	0.3257	0.9181	0.0500	0.7173	0.4895	0.4476	0.7642	0.6474	0.0689	0.1149	0.3646	0.6284	0.0629	0.9121	0.0619	0.7333	0.4046	0.0240	0.0669	0.2717	0.6324	0.6703	0.2218	0.3506	0.1279	0.8472	0.0120	0.5754	0.2018	0.0589	0.1139	0.0430	0.5255
g__Blautia_A	0.0200	0.1279	0.9231	0.5135	0.2288	0.0070	0.5824	0.5594	0.1019	0.0849	0.6713	0.0470	0.0040	0.7173	0.3506	0.2398	0.5425	0.9670	0.0829	0.0010	0.0010	0.2068	0.2607	1.0000	0.3596	0.4785	0.0430	0.5145	0.2288	0.2977	0.0230	0.0100	0.3546	0.0070	0.0430	0.0799	0.0060	0.0250	0.5215	0.0210	0.7642	0.0380	0.0180	0.6563	0.0789	0.0460	0.0120	0.0160	0.6833	0.1568	0.0170	0.3836	0.3926	0.0619	0.5295	0.0290	0.0060	0.7962	0.0320	0.0190	0.0300	0.0470	0.7852	0.8442	0.8222	0.0859	0.5245	0.6963	0.0869	0.4975	0.0010	0.0559	0.4905	0.8022	0.0010	0.5904	0.1019	0.2358	0.9301	0.1009	0.4206	0.0050	0.0140	0.0300	0.8012	0.1508	0.2557	0.0040	0.3956	0.5574	0.0240	0.9221	0.1059	0.0849	0.5684	0.0460	0.0140	0.0120	0.7343	0.0330	0.9820	0.0050	0.1409	0.2837	0.0120	0.0040	0.7373	0.5275	0.3606	0.0500	0.1668	0.2657	0.1568	0.1039	0.6633	0.2877	0.0060	0.2957	0.8352	0.0110	0.0809	0.2567	0.0050	0.5095	0.0040	0.0310	0.0779	0.3916	0.0040	0.8092	0.9311	0.8252	0.1598	0.9650	0.0050	0.0260	0.2637	0.7453	0.0010	0.1249	0.5874	0.0040	0.3127	0.3247	0.6314	0.8531	0.0010
g__Brotaphodocola	0.0150	0.2547	0.1638	0.0180	0.0679	0.2977	0.8122	0.0010	0.4496	0.1079	0.0240	0.3876	0.1029	0.0200	0.8931	0.5754	0.0839	0.5834	0.0300	0.0669	0.1249	0.1009	0.1928	0.3596	1.0000	0.3556	0.7493	0.5584	0.1518	0.7692	0.8961	0.6643	0.4615	0.2328	0.1369	0.5664	0.1409	0.5165	0.2038	0.0300	0.4086	0.7612	0.0549	0.4605	0.0120	0.2078	0.0589	0.0639	0.7353	0.8482	0.2897	0.9650	0.0759	0.0080	0.1349	0.3546	0.0030	0.0360	0.0050	0.4166	0.5734	0.9730	0.2847	0.1209	0.2517	0.1409	0.8492	0.9051	0.6633	0.6084	0.3037	0.2198	0.7942	0.5335	0.0050	0.9221	0.2208	0.4036	0.1718	0.1389	0.0010	0.0410	0.2188	0.5255	0.1828	0.5754	0.2557	0.0080	0.5345	0.2148	0.9391	0.9121	0.6583	0.0050	0.8941	0.4386	0.0749	0.6084	0.1219	0.3187	0.6533	0.0190	0.2078	0.0719	0.1339	0.6094	0.6703	0.6513	0.0070	0.6983	0.0150	0.0230	0.4336	0.4086	0.7323	0.1828	0.5654	0.0719	0.0669	0.6194	0.6913	0.8601	0.0649	0.0549	0.0160	0.3826	0.8831	0.9291	0.1548	0.3856	0.2218	0.1998	0.0659	0.2647	0.0829	0.6054	0.8581	0.0380	0.0200	0.8751	0.7333	0.0320	0.8601	0.0619	0.0959	0.5854	0.1109
g__Butyribacter	0.1219	0.9850	0.5305	0.0919	0.5185	0.3217	0.1568	0.4296	0.7942	0.3606	0.7572	0.9960	0.3017	0.3367	0.9820	0.9710	0.3606	0.4875	0.9491	0.3037	0.2148	0.8452	0.0519	0.4785	0.3556	1.0000	0.6903	0.7912	0.3716	0.5175	0.4266	0.7882	0.3816	0.4985	0.9880	0.9550	0.7193	0.6264	0.9391	0.1129	0.2228	0.4865	0.9211	0.8412	0.4136	0.9670	0.5604	0.4496	0.1578	0.1758	0.9191	0.7043	0.9141	0.2977	0.9780	0.7852	0.3447	0.9880	0.5754	0.0230	0.4386	0.2328	0.1508	0.4026	0.1439	0.4855	0.4585	0.1738	0.9181	0.4046	0.6284	0.4895	0.4635	0.3347	0.6254	0.8601	0.5205	0.7313	0.6843	0.1728	0.2697	0.6543	0.9610	0.2937	0.5015	0.1419	0.3347	0.2358	0.2847	0.4935	0.4665	0.7732	0.1658	0.3516	0.8661	0.8112	0.1199	0.9051	0.5514	0.9491	0.0539	0.5385	0.2398	0.9341	0.7702	0.7183	0.1838	0.4655	0.2348	0.6613	0.9201	0.5594	0.4046	0.0729	0.1279	0.4276	0.6513	0.2617	0.2937	0.4186	0.0080	0.2647	0.1988	0.1808	0.3097	0.1199	0.0509	0.5165	0.1029	0.3766	0.3676	0.4136	0.4356	0.1439	0.7652	0.5465	0.5864	0.7383	0.4216	0.1479	0.4176	0.1538	0.3756	0.4655	0.4486	0.4545	0.0689
g__CAG-170	0.2647	0.6633	0.5015	0.1648	0.0669	0.0919	0.4865	0.7522	0.6384	0.1878	0.5375	0.9361	0.9351	0.3756	0.2507	0.5355	0.7373	0.1109	0.5774	0.3467	0.6603	0.2188	0.2248	0.0430	0.7493	0.6903	1.0000	0.0070	0.8122	0.8252	0.0320	0.0739	0.2887	0.7642	0.1189	0.6414	0.0579	0.8392	0.1099	0.3417	0.7892	0.1189	0.0160	0.5025	0.0769	0.7872	0.4296	0.9890	0.1538	0.3167	0.3257	0.9790	0.6983	0.2028	0.3616	0.7423	0.3137	0.7393	0.7053	0.6903	0.5714	0.2398	0.9401	0.2627	0.1978	0.2458	0.2028	0.4525	0.6943	0.9570	0.0010	0.0819	0.2238	0.3297	0.2547	0.3027	0.9491	0.0380	0.8412	0.3067	0.9960	0.5465	0.9850	0.6364	0.6943	0.0400	0.7323	0.2537	0.4106	0.8012	0.0120	0.6713	0.3157	0.8162	0.7662	0.5604	0.4535	0.7323	0.8631	0.8761	0.5085	0.3477	0.7053	0.8442	0.0250	0.0989	0.1558	0.1998	0.6434	0.1628	0.5974	0.1289	0.2657	0.0999	0.0090	0.7163	0.8222	0.9850	0.0769	0.1668	0.7483	0.1968	0.3217	0.9780	0.8601	0.0040	0.5125	0.3876	0.0060	0.7912	0.8961	0.6703	0.2218	0.9540	0.1349	0.0699	0.2288	0.5375	0.3337	0.4865	0.0260	0.3716	0.7253	0.0500	0.3077	0.6533	0.3876
g__CAG-177	0.8082	0.6503	0.5884	0.6424	0.0559	0.1588	0.0100	0.8472	0.6853	0.8991	0.1439	0.6294	0.4036	0.7792	0.7213	0.3077	0.7313	0.3377	0.9141	0.0599	0.8941	0.7982	0.3367	0.5145	0.5584	0.7912	0.0070	1.0000	0.5475	0.6823	0.7772	0.3037	0.6454	0.6464	0.3017	0.9401	0.8202	0.2767	0.1958	0.3127	0.5075	0.3177	0.2068	0.9620	0.4705	0.5844	0.8122	0.5644	0.0619	0.9580	0.2378	0.0440	0.6993	0.2597	0.3766	0.1758	0.8492	0.3287	0.2268	0.6973	0.0979	0.3906	0.8541	0.3397	0.0909	0.0240	0.7512	0.2468	0.5714	0.0440	0.1538	0.0120	0.6354	0.6304	0.2637	0.0839	0.5644	0.4286	0.5644	0.1179	0.7562	0.4406	0.3956	0.3467	0.5325	0.1828	0.3317	0.3756	0.4785	0.7393	0.3057	0.2028	0.3516	0.8861	0.3786	0.4625	0.4026	0.6354	0.8262	0.6973	0.7303	0.0150	0.4915	0.3946	0.3786	0.2997	0.4366	0.8651	0.9081	0.1069	0.8282	0.1628	0.5085	0.5185	0.0929	0.8791	0.3876	0.8342	0.0350	0.3007	0.5914	0.7592	0.5395	0.4515	0.3616	0.0639	0.3267	0.8012	0.0719	0.8651	0.5465	0.8232	0.7992	0.6194	0.0639	0.0859	0.0909	0.8591	0.5794	0.7213	0.1818	0.7443	0.7063	0.0260	0.8741	0.1029	0.2617
g__CAG-217	0.2747	0.0719	0.9610	0.0979	0.5634	0.3506	0.1409	0.9091	0.0659	0.4036	0.9880	0.1828	0.6743	0.5495	0.4945	0.7483	0.6394	0.0050	0.2278	0.6494	0.3137	0.7483	0.8561	0.2288	0.1518	0.3716	0.8122	0.5475	1.0000	0.0170	0.5864	0.0380	0.6683	0.0090	0.5584	0.3067	0.0390	0.0999	0.1578	0.3606	0.3726	0.9590	0.9840	0.3227	0.6513	0.9061	0.7732	0.1778	0.4176	0.9441	0.0070	0.4426	0.8711	0.4895	0.4685	0.6993	0.0100	0.7912	0.7852	0.8791	0.0350	0.2338	0.4136	0.5774	0.4176	0.1019	0.0010	0.8971	0.0629	0.0689	0.0619	0.1419	0.7682	0.0200	0.6144	0.2478	0.1459	0.1758	0.3956	0.1229	0.9311	0.7922	0.6883	0.8162	0.2707	0.4296	0.4675	0.3447	0.9580	0.1019	0.3057	0.8262	0.6603	0.2697	0.8322	0.3387	0.7812	0.1419	0.2567	0.2797	0.8611	0.3007	0.0549	0.9251	0.0070	0.4855	0.1828	0.9510	0.2238	0.1858	0.2647	0.8661	0.8651	0.7982	0.6044	0.8272	0.3716	0.4865	0.3027	0.0100	0.9600	0.8621	0.4276	0.0300	0.5784	0.0819	0.6733	0.0020	0.0440	0.8192	0.0070	0.0460	0.2667	0.4456	0.3207	0.1469	0.6024	0.5395	0.0989	0.0969	0.8372	0.3037	0.8212	0.7033	0.0649	0.6963	0.0150
g__CAG-488	0.5704	0.8931	0.8661	0.7572	0.8132	0.2038	0.4266	0.2627	0.7333	0.9171	0.5694	0.4615	0.1898	0.4396	0.2717	0.6434	0.4346	0.5265	0.6244	0.4725	0.1289	0.1499	0.7952	0.2977	0.7692	0.5175	0.8252	0.6823	0.0170	1.0000	0.1009	0.9201	0.8102	0.5495	0.9780	0.5405	0.8591	0.2088	0.5255	0.3806	0.5425	0.7033	0.2418	0.4535	0.5035	0.6943	0.4505	0.1439	0.9081	0.1349	0.7932	0.3107	0.9341	0.1698	0.4496	0.7213	0.5604	0.6923	0.6404	0.7722	0.2927	0.7912	0.8242	0.2827	0.6264	0.6464	0.3067	0.8691	0.3057	0.7832	0.6294	0.2997	0.0899	0.2757	0.0320	0.8761	0.7283	0.5315	0.5864	0.5584	0.6653	0.7413	0.2448	0.2348	0.7692	0.4186	0.7073	0.9780	0.0799	0.0899	0.7532	0.4695	0.7493	0.2887	0.8372	0.7752	0.1968	0.3007	0.7692	0.7912	0.5035	0.6424	0.3397	0.1339	0.6154	0.4555	0.8791	0.0400	0.9211	0.3487	0.9011	0.4406	0.0589	0.4835	0.8591	0.3996	0.3896	0.2857	0.2318	0.1698	0.8192	0.5734	0.2298	0.0330	0.3636	0.9021	0.9680	0.4925	0.6444	0.0529	0.9421	0.3996	0.3796	0.5315	0.4296	0.8781	0.5235	0.6933	0.3926	0.7013	0.9041	0.1399	0.3696	0.4515	0.9481	0.2767	0.0819
g__Catenibacterium	0.4515	0.4745	0.4555	0.3746	0.2897	0.8472	0.7213	0.6234	0.0829	0.1508	0.6124	0.9910	0.1299	0.0170	0.2947	0.8442	0.2977	0.3826	0.0060	0.5325	0.0010	0.4416	0.9271	0.0230	0.8961	0.4266	0.0320	0.7772	0.5864	0.1009	1.0000	0.1688	0.7043	0.0869	0.4785	0.5684	0.0789	0.0280	0.7582	0.9451	0.8142	0.1499	0.1149	0.5305	0.8432	0.8911	0.8442	0.5485	0.2937	0.2418	0.8002	0.6573	0.0679	0.8432	0.6174	0.6114	0.0839	0.9131	0.2937	0.2527	0.4206	0.9481	0.2897	0.4555	0.9121	0.2318	0.0020	0.0799	0.4256	0.3566	0.1738	0.3307	0.0529	0.8172	0.5504	0.9451	0.6174	0.8122	0.2188	0.7313	0.8891	0.1738	0.0829	0.9910	0.1758	0.4046	0.3746	0.8611	0.1548	0.8791	0.4805	0.9111	0.8292	0.2757	0.4236	0.9650	0.8861	0.4935	0.0370	0.9950	0.8442	0.8991	0.7483	0.4505	0.1029	0.4276	0.7512	0.0020	0.7962	0.7792	0.9800	0.5145	0.0899	0.6543	0.5275	0.7043	0.4446	0.7902	0.2557	0.0210	0.6324	0.0030	0.9491	0.9640	0.5894	0.1708	0.9391	0.3586	0.0230	0.0759	0.6623	0.6354	0.3576	0.4426	0.8162	0.8911	0.3926	0.1748	0.0090	0.7473	0.6464	0.3317	0.0030	0.9880	0.3976	0.9211	0.8581
g__Choladousia	0.0020	0.0559	0.0170	0.0559	0.5335	0.3946	0.8581	0.1049	0.0440	0.0010	0.1129	0.1139	0.2807	0.6723	0.4456	0.0040	0.0290	0.0629	0.0679	0.0020	0.1528	0.2657	0.2707	0.0100	0.6643	0.7882	0.0739	0.3037	0.0380	0.9201	0.1688	1.0000	0.4675	0.0020	0.0200	0.1848	0.0010	0.0210	0.0010	0.0260	0.0040	0.6823	0.0250	0.5175	0.0020	0.0579	0.0310	0.5335	0.4895	0.0659	0.1878	0.0699	0.5664	0.0090	0.1628	0.0410	0.0010	0.9121	0.0300	0.1069	0.0010	0.1768	0.2697	0.0050	0.7562	0.2158	0.0200	0.0270	0.0250	0.1229	0.0010	0.0050	0.7722	0.7263	0.0070	0.0010	0.1728	0.0020	0.9461	0.0859	0.2428	0.0569	0.0440	0.1269	0.3966	0.0110	0.1189	0.0030	0.4745	0.5654	0.0160	0.9600	0.5135	0.0180	0.0480	0.0150	0.2258	0.4436	0.8801	0.0170	0.1049	0.0010	0.1778	0.8142	0.0010	0.1119	0.0629	0.6194	0.0090	0.0040	0.6913	0.7473	0.0220	0.2098	0.9131	0.6464	0.0140	0.0989	0.4525	0.0010	0.9600	0.6763	0.0020	0.7742	0.4456	0.0010	0.0539	0.7742	0.0010	0.5904	0.2198	0.0350	0.2428	0.5405	0.0010	0.5065	0.2258	0.2308	0.0010	0.4286	0.2837	0.2767	0.3367	0.9930	0.8482	0.9351	0.0070
