#OTU ID	g__Acetatifactor	g__Acutalibacter	g__Adlercreutzia	g__Agathobacter	g__Agathobaculum	g__Alistipes	g__Alistipes_A	g__Alitiscatomonas	g__Allocoprobacillus	g__Amedibacterium	g__Anaerobutyricum	g__Anaerofustis	g__Anaeromassilibacillus	g__Anaerostipes	g__Anaerotignum	g__Anaerotruncus	g__Anthropogastromicrobium	g__Aristaeella	g__Bacteroides	g__Bariatricus	g__Bifidobacterium	g__Bittarella	g__Blautia	g__Blautia_A	g__Brotaphodocola	g__Butyribacter	g__CAG-170	g__CAG-177	g__CAG-217	g__CAG-488	g__Catenibacterium	g__Choladousia	g__Clostridium	g__Clostridium_A	g__Clostridium_AP	g__Collinsella	g__Coprococcus_A	g__Dialister	g__Dorea	g__Dorea_A	g__Dorea_D	g__Dysosmobacter	g__Eggerthella	g__Enterobacter	g__Enterocloster	g__Enterococcus	g__Enterococcus_A	g__Enterococcus_B	g__Eubacterium_F	g__Eubacterium_G	g__Eubacterium_I	g__Evtepia	g__Faecalibacterium	g__Faecalimonas	g__Faecousia	g__Finegoldia	g__Flavonifractor	g__Fusicatenibacter	g__Fusobacterium_A	g__Gallintestinimicrobium	g__Gemella	g__Gemmiger	g__Gordonibacter	g__Granulicatella	g__Guopingia	g__Haemophilus_D	g__Holdemanella	g__Holdemania	g__Hominenteromicrobium	g__Hominibacterium	g__Hominicoprocola	g__Hominifimenecus	g__Hominilimicola	g__Hominimerdicola	g__Hominiventricola	g__Hungatella	g__Intestinibacter	g__JAGTTR01	g__Klebsiella	g__Lachnoclostridium_B	g__Lachnospira	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus	g__Lactonifactor	g__Laedolimicola	g__Lancefieldella	g__Latilactobacillus	g__Lawsonibacter	g__Lentihominibacter	g__Leuconostoc	g__Ligilactobacillus	g__Limivivens	g__Limosilactobacillus	g__Longicatena	g__Massilioclostridium	g__Mediterraneibacter	g__Megamonas	g__Merdibacter	g__Merdimmobilis	g__Merdimonas	g__Merdivicinus	g__Muricomes	g__Murimonas	g__Nanosynbacter	g__Negativibacillus	g__Odoribacter	g__Oliverpabstia	g__Onthenecus	g__Otoolea	g__Parabacteroides	g__Paraprevotella	g__Pararoseburia	g__Parasutterella	g__Pauljensenia	g__Pediococcus	g__Peptostreptococcus	g__Phascolarctobacterium	g__Phocaeicola	g__Prevotella	g__Pseudobutyricicoccus	g__Pseudoflavonifractor_A	g__Pseudoscilispira	g__Roseburia	g__Roseburia_D	g__Rothia	g__Ruminiclostridium_E	g__Ruminococcus_B	g__Ruminococcus_C	g__Ruminococcus_E	g__Ruthenibacterium	g__Sarcina	g__Schaedlerella	g__Sellimonas	g__Streptococcus	g__Sutterella	g__Terrisporobacter	g__Thomasclavelia	g__Turicibacter	g__Tyzzerella	g__UBA3402	g__URXU01	g__Veillonella	g__Vescimonas	g__Weissella	g__Wujia
g__Finegoldia	-0.5564	0.4819	-0.4937	-0.5808	-0.1741	-1.0682	-0.0909	0.1061	0.2932	0.3565	-0.5235	0.1060	0.0367	0.2312	-0.4469	0.1012	-0.5567	-0.3983	-0.1493	-0.1968	0.0698	0.0548	0.8772	0.1086	0.1745	-0.0583	-0.2444	-0.1750	-0.0117	-0.1743	0.1748	-0.2979	0.3400	0.0093	0.1840	-0.3646	-0.3478	0.1028	-0.4016	-0.4106	-0.0169	-0.4630	0.4144	0.3997	0.0821	0.4775	0.4642	0.6236	0.1567	-0.1354	-0.0782	-0.4257	0.0838	1.0549	-0.2040	2.2857	0.6490	-0.6528	0.5948	-0.5504	0.1662	-0.6834	-0.1747	0.3470	-0.2105	0.5396	0.2721	-0.0307	-0.3476	-0.2991	-0.6771	-0.1178	-0.4389	0.1266	-0.4956	0.1192	0.7244	-0.3121	0.5658	-0.3415	-0.1001	0.2125	0.2682	0.2186	0.1168	0.0669	-0.0773	0.2215	0.0662	-0.2859	-0.4918	0.3576	0.1238	-0.6099	0.4327	0.1497	0.1841	-0.6975	0.2789	0.1182	0.1193	0.2643	-0.1594	-0.0617	-0.6705	0.4641	0.3367	-0.2521	-0.2863	-0.5236	-0.2802	0.0622	-0.0337	0.1093	0.2512	0.2987	0.4166	0.5704	0.2096	-0.0177	0.1362	-0.2100	0.2178	-0.0721	-0.3562	-0.1694	0.1736	-0.1969	1.2342	-0.1289	-0.6461	-0.3025	0.4557	0.2496	0.4348	0.0906	-0.0211	0.3037	0.7737	0.4212	0.0522	-0.3765	-0.0096	0.6066	-0.7886	-0.2730	-0.1793
g__Flavonifractor	-1.1090	0.7131	-1.5702	-1.0325	-0.9489	-1.6930	0.3650	0.6434	1.4325	1.1318	-1.2963	0.9148	0.5099	0.3953	0.9514	0.6831	-0.4362	-1.3764	1.3178	-2.1126	0.1421	0.6005	2.7745	0.5559	-0.5867	-1.1405	-1.4557	-1.0234	0.0702	-0.6050	-0.9685	-1.7936	-0.3438	0.4146	1.5059	-2.7271	-2.0791	1.5939	-1.4068	-2.2581	0.2729	1.1470	2.1163	0.7533	1.6125	0.5496	1.4378	1.0031	-1.0599	-0.2273	-1.1233	-1.1237	0.5260	3.5717	-0.3015	0.6490	6.7773	-1.4097	0.8867	-0.9579	0.6550	-3.1993	-0.3187	0.9185	-0.3354	0.4823	-1.4133	0.8046	-1.4690	-0.5087	-2.3305	-0.5774	-1.2341	-0.4998	-0.8839	1.8772	1.5283	-1.1441	0.8490	-1.2261	0.4694	1.2673	0.6633	1.0321	0.1220	0.5125	-0.1829	0.1379	-0.0119	1.1675	-1.8156	0.8977	0.7857	-1.5075	0.8616	1.0351	0.5413	-0.9075	0.2747	0.7547	0.9305	0.2787	0.0889	0.7395	-1.6694	1.0955	0.4325	-2.0963	-2.1401	-1.5939	0.7380	0.2767	-0.3208	-0.5011	0.7049	0.0885	1.7074	1.0977	0.0033	-0.5246	-0.4401	0.4911	1.2194	0.1580	0.1534	-1.0601	0.4114	-0.6428	4.6853	-1.0028	-2.2483	0.8023	1.4411	0.4818	1.8469	0.7118	0.5930	1.0766	3.1653	-0.5022	-0.3515	-0.9699	-0.0586	1.6977	-0.9414	0.4106	-1.3787
g__Fusicatenibacter	0.8024	-1.2544	0.2920	0.2571	0.9646	0.6806	-0.0905	-0.1159	-0.1058	-0.1871	1.4984	-0.5050	-0.8893	0.4744	0.3481	-0.0611	1.1594	0.4140	-0.3115	0.6220	-1.0429	-0.1436	-0.2107	-0.1979	0.4470	0.1635	-0.4601	-0.6351	-0.2741	0.3063	-0.7916	0.1102	0.8517	0.2515	-0.4872	0.9304	0.2981	0.3765	1.0719	1.5070	-0.3139	-0.2945	-0.3281	0.1257	-0.1303	-0.1170	-0.8357	-0.9252	0.1484	0.5051	1.1855	0.4690	0.0906	-1.1644	0.1797	-0.6528	-1.4097	6.1306	-0.7722	0.9583	-0.1711	1.2066	-0.2107	-0.5416	-0.1291	-0.2954	-0.2392	-0.4114	-0.2620	0.1405	0.2910	-0.1236	1.7227	0.5306	-0.2588	-0.6416	-0.6160	-0.0709	-0.9697	-0.4138	1.0872	-1.4000	-0.5536	-0.6761	-0.1961	-0.1791	0.1018	-0.1765	0.7851	1.2253	-0.0819	-0.4904	-0.8112	0.3157	-1.1260	-0.3685	-0.0565	1.4689	0.1511	-0.8851	-0.7655	-0.5504	0.1275	0.0338	0.5862	-0.2895	-0.7480	1.5555	0.6439	0.7340	0.9968	0.0033	0.1173	0.0005	-0.1843	-0.0440	-1.3159	-0.8372	0.0369	-0.4346	-0.2697	-0.3914	0.1461	-0.2366	1.0593	-0.0897	-0.4050	-0.0831	-1.2561	0.0155	1.1094	0.1230	-0.1273	0.7137	-0.5874	-0.0647	0.8120	-0.1512	-0.7379	-0.1674	0.8707	0.1805	0.4458	-1.4590	0.3948	0.2239	-0.0405
g__Fusobacterium_A	-1.0231	0.3640	-0.9228	-0.8114	-0.5085	-1.3041	0.0491	0.0042	0.5190	0.6359	-0.6995	0.2887	-0.0460	0.1300	-0.3745	0.2032	-0.7638	-0.4255	-0.0415	-1.0699	-0.4711	0.5656	1.2035	0.3536	-0.3791	-0.1821	-0.3453	-0.0991	0.0390	-0.1402	0.2107	-0.2340	0.1862	0.0377	0.7904	-0.7469	-0.7828	0.2923	-0.7412	-0.4284	-0.2075	-0.9807	0.8025	0.2144	0.5188	0.5886	0.9135	0.6103	-0.2019	-0.8831	-0.8001	-0.5954	-0.3347	1.7050	-0.1504	0.5948	0.8867	-0.7722	3.0683	-0.6052	0.5194	-1.2374	-0.3988	0.4582	-0.2934	0.9296	-0.3194	0.1545	-0.3969	-0.0199	-1.2851	-0.1983	-0.5531	-0.4262	-0.6037	0.4240	1.0120	-0.4130	0.4197	-0.6407	-0.1758	0.4242	0.4216	0.3606	0.5323	0.1570	-0.1400	0.4302	0.4383	-0.5478	-0.5833	0.3486	0.3916	-0.8600	0.5726	0.5539	0.3637	-0.6758	0.4954	0.2259	0.3258	0.1875	-0.0039	0.0391	-0.9097	0.5546	-0.1084	-0.0914	-0.3290	-0.5092	-0.1641	-0.0434	-0.3732	-0.1426	0.0523	0.2874	0.6419	1.0533	0.2175	0.1724	0.0216	-0.0799	0.4269	-0.0410	-0.6785	-0.4418	0.6085	-0.0437	1.8592	0.0216	-0.7432	-0.3059	0.6295	0.5863	0.5297	0.3301	-0.0482	0.2878	1.2835	0.2252	0.1451	-0.4093	0.4213	1.0610	-1.1271	0.4235	-0.1968
g__Gallintestinimicrobium	0.6101	-1.1325	0.8296	0.3310	0.9505	1.8269	-0.0166	0.3288	-0.1998	-1.0440	0.1202	-0.5360	-0.6033	-0.0406	-0.8311	0.2628	1.6163	0.9168	-0.4982	0.6734	-0.1812	-0.4203	-1.6397	-0.6518	0.4631	0.7779	0.4619	0.0994	-0.2586	0.8540	-1.1731	0.6145	0.1874	-0.0857	-0.4015	-0.3367	0.2487	0.4306	0.5893	0.3790	-0.3687	0.6596	-0.7468	-0.0008	-0.3633	-0.4041	-0.8769	-0.7818	0.0753	1.0085	1.6425	0.6677	0.1635	-1.8960	0.2275	-0.5504	-0.9579	0.9583	-0.6052	6.0360	-0.6660	1.7148	0.3178	-0.6018	-0.2282	-0.3755	0.0255	-0.3883	1.0303	0.0226	1.6634	0.1806	2.0235	1.7926	1.3480	-1.0330	-0.0891	0.4036	-0.2320	0.1766	0.2735	-0.9279	-0.7361	-0.9472	-0.7886	-0.6304	-0.1244	-0.6824	-0.0735	0.2701	0.6291	-0.4489	-0.9677	1.5303	-0.7569	-0.7729	-0.3387	0.7866	-0.0195	-0.7904	-0.2749	-0.6860	-0.1831	-0.3873	0.9756	-0.8759	0.5005	1.4557	-0.4961	1.1461	0.5583	-0.6419	-0.0245	0.6347	-0.4917	-0.7000	-1.1259	-0.8418	0.7997	0.2867	-0.0736	0.0582	-0.3414	0.3151	1.2948	0.7349	-0.4486	0.1114	-1.8538	0.6348	1.3616	-0.1851	-0.5168	-0.6865	0.3167	-0.9127	-0.5363	-0.8717	-1.4973	-0.7612	-0.0673	1.0008	-0.7059	-0.9844	1.2528	-0.7703	0.5718
g__Gemella	-0.7321	0.0203	-0.6550	-0.7784	-0.4381	-0.7167	0.2075	0.0858	0.5561	0.6795	-0.0377	0.2338	0.0113	0.3257	-0.0149	-0.0294	-0.7090	-0.2244	0.0317	-1.0151	0.0149	0.2461	1.4362	0.3871	-0.5387	-0.3163	-0.5260	-0.2397	-0.3268	-0.4463	0.2498	-0.4889	0.2753	-0.1313	0.4395	0.3819	-0.7677	0.5857	-0.7213	0.0649	-0.3965	-0.2400	1.0816	-0.0377	0.3812	0.4305	0.4464	-0.0374	-0.0779	-0.7129	-0.9668	-0.2846	-0.4458	1.7114	-0.0758	0.1662	0.6550	-0.1711	0.5194	-0.6660	3.0054	-1.0194	-0.1516	0.9894	-0.1793	0.6347	-0.8494	0.0907	-0.4866	-0.1209	-1.3079	-0.3348	-0.7159	-0.3074	-0.7460	0.4555	0.8372	-0.2669	-0.0726	-0.8763	0.1880	0.5310	0.1220	0.2597	0.2974	-0.0656	-0.0368	0.2751	0.2062	-0.2620	-0.8282	0.1050	0.2399	-0.7117	-0.0089	0.4720	0.2040	0.2756	-0.5199	0.1598	0.5526	0.1400	0.3451	0.2253	-0.6714	0.1804	-0.2694	0.2314	-0.4095	-0.4862	0.2040	-0.4387	-0.4065	-0.0092	0.1129	0.2049	0.1904	0.3509	-0.3799	0.0065	-0.0446	-0.0003	0.2205	-0.3508	-0.3407	-0.4539	0.8453	0.0136	1.8412	-0.1114	-0.5863	-0.1209	0.4206	0.5749	1.0991	0.8892	-0.0850	0.6428	1.4255	0.4779	0.1497	-0.3428	-0.1098	0.9027	-0.7409	0.4865	-0.3199
g__Gemmiger	1.0734	-1.0592	2.1671	1.5624	1.8884	2.9439	-0.0591	-0.6256	-0.9381	-1.7043	1.5499	-0.5914	-0.3279	-0.4552	-0.8936	-0.4305	1.3761	0.5502	-0.2648	2.6153	0.3124	-0.4438	-4.0926	-0.8527	0.1430	0.1523	0.8098	0.3776	0.2611	0.6237	0.6599	0.9055	-0.8016	-0.3235	-1.0406	2.3691	2.7837	-0.6123	2.3572	2.7577	0.2095	0.1236	-1.9301	-0.6115	-1.6723	-0.5342	-1.6238	-0.9367	0.4179	1.9065	1.7726	1.9273	0.1771	-4.8419	0.2136	-0.6834	-3.1993	1.2066	-1.2374	1.7148	-1.0194	7.2613	0.3733	-1.5736	0.3792	-1.5559	0.9084	-0.1246	1.3219	0.9194	2.0353	0.2255	2.6489	0.4750	1.5309	-1.2907	-1.4518	0.4839	-0.2178	1.9885	-0.8863	-1.8214	-1.1425	-1.2745	-0.8812	-0.0064	0.0621	-0.6935	0.0395	0.0208	1.9671	-0.8272	-1.1511	1.8134	-1.1390	-1.7176	-0.7256	1.2581	0.0283	-0.7673	-1.0485	-0.6462	-0.4802	-0.3084	1.6955	-1.8019	-0.7822	0.8811	1.3759	0.6860	-0.9335	-0.0354	0.4281	0.5184	-0.6392	-0.3819	-1.8552	-1.3351	0.5235	0.8638	0.8170	-0.3490	-0.7875	0.1954	0.3621	0.7730	-0.5044	0.1269	-4.1063	0.8098	1.9895	0.1307	-1.0118	-0.9337	-0.6763	-1.0876	0.0670	-0.6237	-3.3455	-0.0315	0.0155	0.9164	0.2233	-2.4400	2.0716	-0.3775	0.3973
g__Gordonibacter	0.3184	0.3568	0.3737	0.1277	-0.1842	0.5497	-0.1793	-0.2006	0.3450	-0.7152	0.3019	0.0147	0.6473	-0.3269	0.0558	0.2741	0.0301	0.1904	0.1536	-0.4091	0.4658	-0.2794	-0.5908	-0.0856	-0.0110	0.2147	0.6150	0.3322	-0.0122	-0.4227	-0.1248	-0.1108	-0.7374	0.4196	0.0884	0.2819	-0.2652	-0.2044	-0.3095	-0.9126	-0.1159	0.5396	0.4180	-0.3356	0.1770	0.0240	-0.3671	-0.4476	-0.0112	0.4143	-0.0491	0.0767	-0.2293	-0.3331	0.1106	-0.1747	-0.3187	-0.2107	-0.3988	0.3178	-0.1516	0.3733	3.3946	-0.1752	0.4789	-0.6390	-0.2391	-0.1887	0.1874	0.2091	0.3073	-0.0779	0.1772	-0.1117	0.0829	0.2692	-0.0974	0.1885	0.0126	0.6052	-0.4140	-0.0033	-0.1516	-0.2359	-0.4310	0.3303	-0.1424	0.0480	-0.0628	0.0240	0.0766	0.0857	0.0464	-0.0684	-0.2591	-0.1285	-0.1302	0.0850	0.0348	0.0000	-0.2302	0.0972	0.5060	0.0823	0.2460	-0.3568	0.1115	-0.4551	-0.7544	0.2068	0.1840	0.3498	-0.0119	-0.2862	0.0089	-0.0967	-0.1223	-0.2896	0.0461	-0.0163	0.2390	0.0879	-0.4971	0.0610	0.0631	0.9524	-0.1525	-0.2298	-0.5183	0.1642	1.1599	0.5737	-0.3534	0.1629	0.6351	0.1383	-0.5502	-0.1765	0.4270	0.2221	-0.0364	0.2729	-0.5354	-0.3575	0.1683	0.1709	-0.0645
g__Granulicatella	-1.2214	-0.1083	-0.4453	-0.8328	-0.5405	-0.9986	0.1712	0.3049	0.2678	0.6228	-0.2982	0.4186	-0.0058	0.4320	-0.1810	0.1225	-0.3179	-0.2539	0.0359	-0.9099	0.4698	0.4066	1.4903	0.2936	-0.4414	-0.4490	-0.5457	-0.4974	-0.3434	-0.0947	-0.4496	-0.7632	0.5412	-0.1468	0.4556	0.1358	-1.1025	0.3218	-0.9983	0.1620	-0.0803	-0.2584	1.0283	0.2950	0.5220	0.2828	0.5392	-0.2429	-0.3198	-0.2067	-0.4854	-0.3719	-0.3224	1.9562	-0.1728	0.3470	0.9185	-0.5416	0.4582	-0.6018	0.9894	-1.5736	-0.1752	3.4605	-0.3997	0.9286	-0.5523	-0.0599	-0.2468	-0.5497	-0.9970	-0.5626	-0.7415	-0.2407	-0.9397	0.1990	0.5681	-0.5046	-0.0144	-0.7790	0.0390	0.4786	0.2170	0.1678	0.4225	-0.0258	-0.2446	0.1841	0.2052	-0.0702	-0.4348	0.5213	0.4873	-0.8566	0.2856	0.7791	0.1782	0.0676	-0.4323	-0.1071	0.5514	-0.1334	0.0140	-0.0835	-0.6400	0.4385	0.1769	0.4109	-1.0218	-0.5460	-0.0016	-0.3765	-0.3078	-0.2133	0.0141	0.1853	0.3278	0.2042	-0.3218	0.1670	0.2659	0.0101	0.1865	-0.2976	-0.0035	-0.8601	0.7500	0.0775	2.1259	-0.2662	-0.4875	-0.5126	0.2666	1.0106	0.4826	1.1831	0.0328	0.6492	1.4641	0.2673	0.2228	-0.4702	0.0057	1.5654	-0.2379	0.6366	-0.6969
g__Guopingia	0.8359	0.8522	0.4427	-0.0371	0.0060	0.8550	0.0508	-0.6739	0.2128	-0.2437	0.2314	-0.1421	0.7997	-0.3503	0.6073	0.2643	-0.2095	0.4890	0.0717	0.3325	0.0091	0.0177	-0.7283	-0.2270	-0.2721	0.0918	0.8489	1.0573	-0.1563	0.0341	0.1323	0.0861	-0.2752	0.2983	-0.2857	0.7801	0.2075	-0.2558	0.1859	-0.2670	0.0553	0.2241	-0.0365	-0.5131	-0.5092	-0.2877	-0.2914	-0.0612	0.2668	0.1516	-0.1474	-0.0046	-0.2949	-0.4446	0.3454	-0.2105	-0.3354	-0.1291	-0.2934	-0.2282	-0.1793	0.3792	0.4789	-0.3997	2.6205	-0.7812	0.2356	-0.0077	0.1888	1.1177	0.4003	-0.0293	-0.0241	0.1863	0.2171	-0.2441	-0.1227	0.2502	-0.5714	0.2660	-0.5619	-0.2709	-0.1445	-0.1322	-0.3939	-0.0110	0.0438	-0.2451	-0.3999	0.1092	0.4016	-0.1424	-0.2418	0.2928	-0.2068	-0.2832	0.0489	-0.2399	-0.0734	0.0901	-0.2423	0.3459	0.4763	0.1569	0.5726	-0.3562	0.4268	-0.4159	-0.0782	0.1940	-0.3027	-0.0443	0.4129	-0.1200	-0.1292	-0.3085	-0.3737	-0.2734	-0.1657	-0.1410	0.0295	0.1678	-0.2740	0.0309	-0.1235	0.7914	-0.2830	0.1266	-0.8772	-0.2920	1.0988	0.3343	-0.2585	-0.6281	0.0154	-0.1810	-0.2783	-0.3005	-0.0588	-0.0811	-0.1908	-0.0482	-0.0075	-0.8978	0.2341	-0.0206	0.1621
g__Haemophilus_D	-1.0504	-0.6183	-1.3941	-0.6914	-1.0349	-1.2621	-0.2842	1.4508	-0.8523	0.3264	-2.3604	-0.1139	-0.5548	0.0730	-1.1407	-0.6260	-0.5715	-0.0234	0.5273	-1.3622	0.2493	0.0024	1.3354	0.1711	0.9349	0.3808	-0.6160	-0.8745	-0.0357	-0.9080	-0.7748	-0.1680	1.8484	0.0912	0.3067	-0.3029	-0.9817	2.2180	-1.2777	0.7820	-0.1625	-0.5877	0.2314	0.9118	1.0646	0.5142	0.5106	0.7746	0.0432	-0.7846	-0.6966	-1.3778	1.1829	2.4728	-0.3728	0.5396	0.4823	-0.2954	0.9296	-0.3755	0.6347	-1.5559	-0.6390	0.9286	-0.7812	7.1371	-0.9528	0.1332	-1.3598	-1.5220	-1.5193	-0.4245	-1.5244	0.7345	-1.2735	0.6187	1.3522	-0.4729	0.7513	-2.2356	1.0500	1.7671	1.1547	0.5816	0.5298	0.0721	-0.4866	0.3626	0.0924	-0.7493	-1.4915	0.6631	0.5727	-0.7834	0.9667	0.7017	0.0996	-0.8509	1.0221	-0.1398	0.2731	0.0111	-0.3744	-0.2438	-1.0996	2.1399	-0.1297	0.1220	-0.2708	-0.6065	0.1912	-0.3501	-0.4033	-0.1816	1.2233	0.6710	0.5532	0.8286	-0.5235	0.4063	-0.4251	0.0204	0.2126	-0.5799	-0.7101	-0.7552	1.4109	-0.1958	2.6895	0.1910	-0.9801	-0.7831	1.3295	-0.2058	0.9295	1.5861	0.5412	0.5171	1.4546	1.7853	-0.2447	-0.3012	0.4024	4.5652	-0.9873	-0.2461	-0.3821
g__Holdemanella	-0.3303	0.3484	0.3425	0.6904	0.4665	-0.6113	0.1400	-0.9127	-1.2825	-0.4747	0.3602	-0.2310	-0.1521	-0.2293	0.4367	-0.3763	0.1435	0.5272	-1.7334	1.8504	-0.2381	0.4754	-2.0221	-0.1445	0.5065	0.0504	0.0340	1.1474	0.4095	1.1302	2.8723	1.1434	-1.0760	-0.8074	-0.8108	2.1822	0.9085	-1.9266	1.3210	2.3243	0.1641	-0.6797	-1.8654	0.2209	-1.7063	0.2903	-0.3223	1.3710	0.3025	-0.0453	1.4450	0.6143	-0.0434	-1.2923	0.0851	0.2721	-1.4133	-0.2392	-0.3194	0.0255	-0.8494	0.9084	-0.2391	-0.5523	0.2356	-0.9528	10.4413	-0.9218	1.0137	1.0811	1.9887	0.2576	-0.5446	0.1081	0.6380	-1.2434	-2.3698	0.7633	-0.1195	1.1154	-1.1231	-0.8515	-0.1600	-0.1581	0.5580	-0.4082	0.3047	0.0368	-0.4341	-0.6785	2.1333	-0.1463	-0.5794	0.9366	0.0055	-0.6225	0.2336	-0.0236	2.0008	0.0630	-0.2798	-0.0748	-0.2808	-0.0082	1.8298	-0.3440	0.6038	-0.1984	1.9400	1.1943	-0.9824	0.4706	0.3644	-0.1173	-0.6904	0.2521	-0.3072	0.0497	0.0083	0.1219	1.7851	0.0644	-0.2499	0.5561	0.0673	0.3402	0.0428	-0.3643	-2.2277	-0.3174	-1.3328	-0.1016	-0.3539	0.0139	-1.3449	-1.1466	-0.4784	-0.4737	-2.5551	0.2196	0.8850	0.0201	1.2006	-1.6497	0.7749	-0.6995	0.0982
g__Holdemania	-0.0618	-0.1598	-0.2081	-0.5461	0.3124	0.0674	0.1961	0.5232	0.1707	0.1766	-0.1130	0.0605	-0.1397	0.4714	0.3671	0.0946	-0.1209	0.0274	0.3667	-0.0413	-0.0293	0.3453	0.5678	0.2210	-0.2070	-0.3791	-0.1342	-0.4170	-0.0381	-0.3604	-0.1492	-0.5652	0.0251	-0.0369	0.2232	-0.1825	-0.1858	0.3449	-0.3634	-0.7037	-0.2562	0.6308	0.9297	-0.3361	-0.0506	-0.0199	0.1484	-0.0604	-0.1506	-0.0098	-0.2429	-0.0087	0.3859	0.1485	-0.2945	-0.0307	0.8046	-0.4114	0.1545	-0.3883	0.0907	-0.1246	-0.1887	-0.0599	-0.0077	0.1332	-0.9218	3.4250	0.4284	0.0442	-0.4971	-0.2854	0.1850	-0.5453	-0.0484	0.2295	0.0055	-0.1740	-0.3184	-0.0826	0.2772	0.0566	0.1507	0.2624	-0.2352	0.4984	0.1284	0.0305	-0.3409	0.3093	-0.2385	-0.3993	0.1392	0.0504	-0.1594	0.3013	-0.0797	0.4597	0.4028	-0.0486	0.2937	-0.1878	0.1655	-0.0271	-0.7232	-0.0440	-0.2233	-0.0012	-0.5175	-0.2530	0.0466	-0.0587	-0.4809	-0.1028	0.9269	-0.1537	-0.0279	0.1615	0.1416	0.1392	-0.3539	0.1811	0.4064	0.3291	-0.2558	-0.3942	-0.1342	-0.2541	0.6697	0.4641	-0.0151	0.2547	0.5008	-0.2428	0.1717	0.1894	0.0523	0.4051	0.6961	-0.7011	-0.4900	-0.1317	0.0267	0.3487	0.2046	-0.3149	-0.3179
g__Hominenteromicrobium	0.2785	-1.0713	1.4372	-0.3910	0.3017	2.3719	0.6269	-0.1194	-0.3812	-0.9848	0.3000	-0.4990	0.0756	-0.1602	0.7945	0.2463	0.0002	0.9946	-0.4613	2.1431	0.6074	-0.2242	-0.9502	-0.2856	-0.4169	0.3604	1.2133	0.6169	0.0339	0.3051	0.0112	0.7954	-1.2771	-0.4435	-0.5042	1.0965	1.6841	-0.7101	0.8758	0.1281	0.1999	0.7070	-0.8542	-0.7073	-0.9385	-0.1780	-0.5142	-0.2660	0.4515	0.0105	0.8197	1.7232	-0.1036	-2.2566	0.0628	-0.3476	-1.4690	-0.2620	-0.3969	1.0303	-0.4866	1.3219	0.1874	-0.2468	0.1888	-1.3598	1.0137	0.4284	6.8377	1.2249	2.0309	0.1872	0.8570	-1.1402	0.9689	-0.7645	-1.5110	0.8527	-0.2588	1.7864	-0.5419	-0.7401	-0.5196	-0.4916	-0.2452	-0.0681	0.1378	-0.1608	-0.9129	0.1371	1.8850	-0.4786	-0.3356	0.8299	-0.4386	-0.6210	-0.0509	0.9549	-1.3454	-0.3567	-0.4451	-0.7343	0.0118	-0.0938	0.9645	-0.9316	-0.3473	0.4522	0.3840	1.5251	-0.7982	0.0014	0.7028	0.1327	-0.6613	-0.5144	-0.6868	-0.1521	0.0292	0.2299	-0.0750	-0.2199	-0.3432	0.4821	-0.1596	0.1754	-0.4120	0.2228	-1.5937	-0.1638	1.2773	0.6368	-0.4173	-0.6422	-1.2974	-0.7439	-0.0998	-0.6390	-0.4203	-1.4634	-0.8986	0.7237	-0.3513	-1.3839	1.3462	-0.0978	0.5707
g__Hominibacterium	0.3211	0.7965	1.1627	-0.3400	0.3487	1.2221	0.0166	-1.7365	0.5940	-0.3003	0.4947	0.2795	0.5214	-0.2913	0.6525	0.1659	-0.0231	0.0745	-0.2892	0.5483	-0.3156	0.6745	-1.2029	-0.3279	-0.8792	0.0255	0.5742	1.2873	-0.1516	0.1095	0.4742	0.2441	-0.8105	0.4239	-0.0478	1.0654	0.7562	-0.5137	0.6965	0.5520	0.1105	-0.3244	0.1613	-0.2718	-1.1198	-0.3167	-0.3462	-0.3617	0.1275	-0.1854	0.4624	1.1957	-0.5163	-0.5879	0.2765	-0.2991	-0.5087	0.1405	-0.0199	0.0226	-0.1209	0.9194	0.2091	-0.5497	1.1177	-1.5220	1.0811	0.0442	1.2249	4.6404	0.7690	0.1921	-0.1127	-0.0653	-0.3264	-0.2658	-0.6646	0.2405	-0.5403	0.6855	-1.4541	-0.7387	-0.3378	-0.1064	-0.3585	0.3336	0.1320	-0.1612	-0.1988	-0.1016	1.2868	-0.2229	-0.1388	0.4850	-0.4033	-0.0341	0.3632	0.1647	-0.5499	0.4825	-0.3692	0.1422	1.2940	0.3369	1.1976	-0.6529	-0.4982	0.0833	0.4783	0.6025	-0.7467	0.0145	0.8049	-0.0430	-0.0764	0.1236	-0.4765	-0.0049	-0.8583	-0.9067	-0.1464	-0.1226	-0.0295	-0.0754	-0.5901	0.4614	-0.2852	0.0844	-0.3987	-0.1956	0.5340	0.9294	-0.1080	-0.4656	-0.5248	-0.2895	-1.3782	-0.5389	-0.2540	-0.7238	-0.2802	0.2052	-0.0930	-1.4883	-0.1010	-0.2710	0.2017
